"Environment and Climate Change Canada"
"Monthly Values for May - 2016"

"Legend"
"Stn_Name","Station Name"
"Lat","Latitude (North + , degrees)"
"Long","Longitude (West - , degrees)"
"Prov","Province"
"Tm","Mean Temperature (°C)"
"DwTm","Days without Valid Mean Temperature"
"D","Mean Temperature difference from Normal (1981-2010) (°C)"
"Tx","Highest Monthly Maximum Temperature (°C)"
"DwTx","Days without Valid Maximum Temperature"
"Tn","Lowest Monthly Minimum Temperature (°C)"
"DwTn","Days without Valid Minimum Temperature"
"S","Snowfall (cm)"
"DwS","Days without Valid Snowfall"
"S%N","Percent of Normal (1981-2010) Snowfall"
"P","Total Precipitation (mm)"
"DwP","Days without Valid Precipitation"
"P%N","Percent of Normal (1981-2010) Precipitation"
"S_G","Snow on the ground at the end of the month (cm)"
"Pd","Number of days with Precipitation 1.0 mm or more"
"BS","Bright Sunshine (hours)"
"DwBS","Days without Valid Bright Sunshine"
"BS%","Percent of Normal (1981-2010) Bright Sunshine"
"HDD","Degree Days below 18 °C"
"CDD","Degree Days above 18 °C"
"Clim_ID","Climate Identifier"
"NA","Not Available"

"Stn_Name","Lat","Long","Prov","Tm","DwTm","D","Tx","DwTx","Tn","DwTn","S","DwS","S%N","P","DwP","P%N","S_G","Pd","BS","DwBS","BS%","HDD","CDD","Clim_ID"
"COP UPPER","51.076","-114.222","AB","10.6","1",NA,"28.4","1","-1.9","0","",,NA,"55.5","1",NA,"","10","",,NA,"225.2","1.8","3031875"
"ENCHANT AGDM","50.183","-112.433","AB","11.3","8",NA,"30.2","4","-1.3","4","",,NA,"43.0","8",NA,"","9","",,NA,"153.5","0.0","3032422"
"ETZIKOM AGCM","49.553","-111.054","AB","10.8","4",NA,"30.0","2","-6.7","2","",,NA,"68.0","5",NA,"","7","",,NA,"195.2","0.2","3032450"
"FINCASTLE AGDM","49.800","-112.033","AB","11.9","0",NA,"30.3","0","-1.5","0","",,NA,"60.6","0",NA,"","9","",,NA,"189.6","0.9","3032550"
"FOREMOST AGDM","49.483","-111.486","AB","10.1","12",NA,"27.2","8","-2.1","8","",,NA,"46.6","12",NA,"","6","",,NA,"150.3","0.0","3032642"
"FORT MACLEOD AGCM","49.786","-113.379","AB","10.3","0",NA,"28.7","0","-2.2","0","",,NA,"70.8","0",NA,"","10","",,NA,"237.8","0.0","3032683"
"GLEICHEN AGCM","50.934","-112.941","AB","10.6","0",NA,"29.5","0","-2.2","0","",,NA,"61.0","0",NA,"","7","",,NA,"229.5","0.8","3032801"
"GRASSY LAKE","49.874","-111.733","AB","12.2","4",NA,"30.5","3","-1.3","1","",,NA,"62.3","5",NA,"","8","",,NA,"159.9","2.3","3032927"
"IRON SPRINGS AGDM","49.900","-112.733","AB","10.6","7",NA,"29.3","6","0.0","2","",,NA,"41.0","9",NA,"","7","",,NA,"178.8","0.3","3033498"
"IRVINE AGCM","49.989","-110.261","AB","11.2","6",NA,"27.0","5","-2.1","2","",,NA,"77.9","7",NA,"","10","",,NA,"169.4","0.0","3033550"
"LETHBRIDGE","49.630","-112.799","AB","10.8","1",NA,"29.0","1","-2.3","1","",,NA,"67.5","1",NA,"","9","",,NA,"216.5","0.0","3033875"
"LETHBRIDGE CDA","49.695","-112.768","AB","",,NA,"",,"",,"",,NA,"50.0","5",NA,"0.0","6","",,NA,"","","3033890"
"LETHBRIDGE DEMO FARM AGDM","49.683","-112.750","AB","11.1","4",NA,"29.4","2","-1.2","3","",,NA,"63.1","6",NA,"","8","",,NA,"187.0","0.0","3033897"
"MEDICINE HAT","50.019","-110.721","AB","12.3","0",NA,"30.6","0","-3.6","0","",,NA,"93.2","0",NA,"","11","",,NA,"180.8","3.2","3034479"
"MEDICINE HAT RCS","50.025","-110.717","AB","12.4","0",NA,"30.3","0","-3.7","0","",,NA,"93.3","0",NA,"","11","",,NA,"179.3","4.6","3034485"
"MOSSLEIGH AGCM","50.673","-113.349","AB","9.6","6",NA,"29.1","4","-5.7","3","",,NA,"36.8","7",NA,"","7","",,NA,"209.8","0.0","3034577"
"NIER AGDM","51.369","-114.099","AB","9.4","5",NA,"26.2","4","-3.1","1","",,NA,"48.9","5",NA,"","9","",,NA,"224.7","0.0","3034795"
"PINCHER CREEK","49.521","-113.997","AB","9.5","1",NA,"26.2","1","-2.3","1","",,NA,"83.7","1",NA,"","11","",,NA,"254.8","0.0","3035198"
"PINCHER CREEK CLIMATE","49.522","-114.005","AB","9.4","1",NA,"26.0","1","-2.6","0","",,NA,"86.8","1",NA,"","11","",,NA,"258.7","0.0","3035208"
"QUEENSTOWN","50.606","-112.983","AB","10.3","0","-0.4","29.5","0","-3.5","0","0.0","0","0.0","84.0","0","143.0","0.0","11","","",NA,"239.5","1.0","3035340"
"QUEENSTOWN","50.598","-112.803","AB","11.0","1",NA,"29.2","1","-1.7","0","",,NA,"49.7","2",NA,"","5","",,NA,"212.5","1.7","3035342"
"RAYMOND AGDM","49.483","-112.683","AB","10.9","3",NA,"28.4","3","-0.4","0","",,NA,"76.6","5",NA,"","9","",,NA,"198.0","0.0","3035422"
"ROLLING HILLS AGCM","50.265","-111.701","AB","11.6","6",NA,"30.0","4","-4.9","2","",,NA,"72.4","6",NA,"","7","",,NA,"159.0","0.2","3035530"
"ROSEMARY AGDM","50.833","-112.050","AB","10.3","8",NA,"29.5","7","-7.1","1","",,NA,"76.2","8",NA,"","8","",,NA,"177.5","0.0","3035650"
"SEVEN PERSONS AGDM","49.917","-110.917","AB","11.7","0",NA,"29.6","0","-4.6","0","",,NA,"81.4","2",NA,"","11","",,NA,"196.7","1.9","3035845"
"STANDARD AGCM","51.228","-112.982","AB","10.3","6",NA,"28.3","3","-2.0","4","",,NA,"70.6","7",NA,"","7","",,NA,"194.3","1.5","3036086"
"STAVELY AAFC","50.183","-113.883","AB","9.5","0",NA,"25.9","0","-0.3","0","",,NA,"90.9","0",NA,"","16","",,NA,"263.2","0.6","3036099"
"STRATHMORE AGDM","51.033","-113.283","AB","10.3","1",NA,"28.1","1","-2.2","0","",,NA,"34.5","8",NA,"","6","",,NA,"231.9","0.0","3036205"
"TABER","49.792","-112.124","AB","11.8","10",NA,"29.5","7","-0.5","7","0.0","7",NA,"68.2","7",NA,"0.0","9","","",NA,"132.3","2.1","3036360"
"TRAVERS AGCM","50.304","-112.863","AB","10.8","9",NA,"29.3","6","-1.2","4","",,NA,"32.2","10",NA,"","6","",,NA,"159.8","0.6","3036500"
"VAUXHALL CDA CS","50.050","-112.133","AB","11.5","0",NA,"30.3","0","-1.3","0","",,NA,"60.4","0",NA,"","13","",,NA,"201.4","0.0","3036682"
"WILDCAT HILLS","51.269","-114.721","AB","8.2","0",NA,"27.5","0","-6.0","0","1.6","0",NA,"78.0","0",NA,"0.0","14","","",NA,"305.1","0.0","3037550"
"WRENTHAM AGDM","49.500","-112.117","AB","11.4","12",NA,"28.2","11","-0.6","5","",,NA,"29.2","13",NA,"","6","",,NA,"125.2","0.4","3037675"
"OKOTOKS","50.729","-113.961","AB","10.8","0","1.0","30.0","0","-2.0","0","2.4","0","21.0","77.2","0","110.0","0.0","10","","",NA,"222.7","0.0","303M9JM"
"PICTURE BUTTE WEST","49.871","-112.788","AB","10.1","21",NA,"22.0","19","0.5","19","0.0","19",NA,"54.8","19",NA,"0.0","6","","",NA,"79.5","0.0","303N1G3"
"DEL BONITA AGDM","49.050","-112.817","AB","8.4","0",NA,"25.0","0","-7.7","0","",,NA,"81.1","0",NA,"","11","",,NA,"297.8","0.0","3042045"
"MANYBERRIES AGCM","49.364","-110.678","AB","10.6","5",NA,"28.1","3","-7.2","2","",,NA,"60.1","7",NA,"","9","",,NA,"192.2","0.0","3044203"
"MASINASIN AGDM","49.137","-111.652","AB","11.0","3",NA,"28.8","3","-1.5","0","",,NA,"51.8","3",NA,"","7","",,NA,"196.5","0.4","3044232"
"MILK RIVER","49.133","-112.050","AB","9.8","0",NA,"27.6","0","-2.1","0","",,NA,"67.8","0",NA,"","8","",,NA,"253.5","0.0","3044533"
"ONEFOUR CDA","49.117","-110.467","AB","10.7","0",NA,"28.0","0","-2.8","0","",,NA,"48.0","0",NA,"","10","",,NA,"226.8","0.3","3044923"
"PAKOWKI LAKE AGCM","49.225","-111.126","AB","11.2","4",NA,"29.3","2","-2.7","3","",,NA,"47.5","7",NA,"","8","",,NA,"185.9","1.3","3045000"
"BANFF CS","51.193","-115.552","AB","8.2","0",NA,"24.3","0","-5.5","0","",,NA,"59.9","0",NA,"","10","",,NA,"302.3","0.0","3050519"
"BEAVER MINES","49.468","-114.175","AB","9.1","0",NA,"24.3","0","-2.9","0","",,NA,"80.8","0",NA,"","9","",,NA,"274.9","0.0","3050602"
"BOW VALLEY","51.083","-115.067","AB","8.3","9",NA,"26.4","9","-7.5","9","",,NA,"49.8","10",NA,"","8","",,NA,"213.3","0.0","3050778"
"CROWSNEST","49.628","-114.482","AB","8.2","0",NA,"25.3","0","-5.1","0","",,NA,"54.8","14",NA,"","9","",,NA,"304.9","0.0","3051R4R"
"JASPER WARDEN","52.926","-118.030","AB","9.4","0",NA,"27.2","0","-5.9","0","",,NA,"51.1","0",NA,"","6","",,NA,"265.8","0.0","3053536"
"KANANASKIS","51.028","-115.035","AB","8.3","0","0.6","26.0","0","-5.5","0","8.0","0","27.0","121.2","0","137.0","0.0","16","","",NA,"300.5","0.0","3053600"
"KANANASKIS POCATERRA","50.713","-115.120","AB","3.8","29","-2.1","19.0","22","-3.0","23","8.0","22",NA,"8.8","22",NA,"0.0","1","","",NA,"28.5","0.0","3053604"
"NORDEGG CS","52.492","-116.040","AB","7.7","0",NA,"26.6","0","-5.9","0","",,NA,"90.8","0",NA,"","11","",,NA,"318.5","0.0","3054843"
"PEKISKO","50.368","-114.416","AB","8.1","3",NA,"27.1","1","-3.4","2","",,NA,"99.3","3",NA,"","12","",,NA,"277.8","0.0","3055119"
"WATERTON PARK GATE","49.131","-113.809","AB","9.3","0",NA,"24.8","0","-8.1","0","",,NA,"111.4","0",NA,"","10","",,NA,"268.6","0.0","3056214"
"NAKISKA RIDGETOP","50.943","-115.190","AB","1.6","17",NA,"14.5","13","-7.4","12","",,NA,"",,NA,"","","",,NA,"230.0","0.0","305MGFF"
"ATHABASCA AGCM","54.635","-113.382","AB","11.8","0",NA,"30.8","0","-3.8","0","",,NA,"78.5","0",NA,"","10","",,NA,"197.0","4.5","3060330"
"ATMORE AGDM","54.782","-112.825","AB","11.4","4",NA,"29.6","2","-3.8","2","",,NA,"67.3","3",NA,"","8","",,NA,"178.9","1.2","3060406"
"BARRHEAD CS","54.095","-114.448","AB","11.1","0",NA,"31.1","0","-5.9","0","",,NA,"106.8","0",NA,"","8","",,NA,"217.3","2.5","3060535"
"BRULE BLACK CAT","53.350","-117.867","AB","9.1","8","1.3","27.0","5","-5.0","5","6.6","2",NA,"84.8","2",NA,"0.0","10","","",NA,"204.5","0.0","3060903"
"CAMPSIE AUTO","54.131","-114.678","AB","10.2","0",NA,"29.9","0","-6.8","0","",,NA,"122.0","1",NA,"","10","",,NA,"242.6","0.0","3061201"
"DAPP AGDM","54.317","-113.950","AB","10.8","7",NA,"31.0","6","-6.8","3","",,NA,"38.3","8",NA,"","9","",,NA,"173.4","0.0","3061975"
"EDSON","53.579","-116.465","AB","8.8","0",NA,"28.2","0","-5.9","0","",,NA,"107.5","0",NA,"","10","",,NA,"284.8","0.0","3062239"
"EDSON CLIMATE","53.580","-116.453","AB","9.3","0",NA,"27.9","0","-5.0","0","",,NA,"112.9","0",NA,"","10","",,NA,"270.5","0.0","3062246"
"ENTWISTLE","53.600","-114.983","AB","11.0","0","0.7","30.0","0","-4.5","0","5.0","0","84.0","129.0","0","211.0","0.0","10","","",NA,"218.9","0.8","3062451"
"EVANSBURG2 AGCM","53.614","-115.062","AB","9.1","0",NA,"29.3","0","-9.2","0","",,NA,"103.5","0",NA,"","10","",,NA,"276.5","0.0","3062476"
"FORT ASSINIBOINE AGCM","54.410","-114.769","AB","10.9","2",NA,"29.8","1","-4.7","1","",,NA,"99.1","2",NA,"","8","",,NA,"205.8","0.0","3062660"
"FORT MCMURRAY CS","56.651","-111.213","AB","12.7","0",NA,"32.8","0","-3.8","0","",,NA,"17.2","0",NA,"","4","",,NA,"171.4","5.7","3062696"
"FORT MCMURRAY A","56.653","-111.223","AB","12.5","1",NA,"32.6","1","-3.4","1","",,NA,"19.8","1",NA,"","4","",,NA,"170.1","4.1","3062697"
"HENDRICKSON CREEK","53.795","-118.447","AB","6.0","10",NA,"24.3","4","-8.8","9","",,NA,"41.3","10",NA,"","4","",,NA,"252.6","0.0","3063135"
"HIGH PRAIRIE AGDM","55.396","-116.479","AB","10.2","0",NA,"28.7","0","-5.6","0","",,NA,"104.6","0",NA,"","8","",,NA,"241.6","0.0","3063165"
"ISLAND LAKE SOUTH","54.821","-113.543","AB","11.4","0",NA,"30.4","0","-3.4","0","",,NA,"84.5","0",NA,"","9","",,NA,"204.6","1.3","3063600"
"LAC LA BICHE CLIMATE","54.769","-112.024","AB","12.3","0",NA,"31.4","0","-3.2","0","",,NA,"69.4","0",NA,"","8","",,NA,"178.3","2.3","3063686"
"MILDRED LAKE","57.041","-111.559","AB","13.3","0",NA,"33.2","0","0.8","0","",,NA,"27.6","0",NA,"","7","",,NA,"156.8","9.7","3064528"
"RICH LAKE AGDM","54.500","-111.700","AB","10.9","0",NA,"29.6","0","-6.3","0","",,NA,"65.5","2",NA,"","9","",,NA,"220.4","0.6","3065475"
"SLAVE LAKE","55.293","-114.777","AB","10.4","0",NA,"28.9","0","-2.5","0","",,NA,"101.0","0",NA,"","10","",,NA,"235.7","0.0","3065995"
"SLAVE LAKE RCS","55.293","-114.777","AB","10.4","1",NA,"28.8","1","-3.0","0","",,NA,"90.7","1",NA,"","9","",,NA,"229.4","0.0","3065997"
"TAWATINAW AGCM","54.300","-113.520","AB","12.3","6",NA,"30.2","3","-2.4","3","",,NA,"58.7","6",NA,"","7","",,NA,"147.6","5.3","3066367"
"WHITECOURT A","54.144","-115.787","AB","10.3","0",NA,"28.5","0","-3.3","0","",,NA,"",,NA,"","","",,NA,"240.6","0.9","3067373"
"WILLOW CREEK 1","53.386","-118.348","AB","7.2","5",NA,"24.5","4","-7.8","1","",,NA,"68.2","5",NA,"0.0","9","",,NA,"281.6","0.0","306GE70"
"BEAVERLODGE RCS","55.197","-119.396","AB","10.0","0",NA,"27.2","0","-2.9","0","",,NA,"71.5","0",NA,"","6","",,NA,"246.6","0.0","3070600"
"BROWNVALE AGCM","56.118","-117.886","AB","10.6","7",NA,"28.7","6","-3.4","4","",,NA,"73.6","8",NA,"","5","",,NA,"178.8","0.0","3070800"
"EAGLESHAM AGCM","55.808","-117.887","AB","10.8","0",NA,"29.6","0","-3.6","0","",,NA,"92.2","2",NA,"","6","",,NA,"222.5","0.0","3072151"
"EGG ISLAND","58.981","-110.439","AB","5.0","13",NA,"14.0","12","-3.4","4","",,NA,"",,NA,"","","",,NA,"233.2","0.0","3072246"
"FAIRVIEW AGDM","56.081","-118.439","AB","9.9","1",NA,"27.5","1","-2.9","1","",,NA,"68.6","1",NA,"","6","",,NA,"242.3","0.0","3072525"
"FORT CHIPEWYAN","58.767","-111.117","AB","10.5","0",NA,"28.8","0","-4.5","0","",,NA,"0.0","0",NA,"","0","",,NA,"232.0","0.8","3072655"
"FORT CHIPEWYAN RCS","58.767","-111.117","AB","10.5","0",NA,"29.1","0","-4.2","0","",,NA,"29.7","0",NA,"","7","",,NA,"233.4","0.7","3072659"
"FORT VERMILION","58.382","-116.040","AB","12.1","7",NA,"31.4","7","-1.5","6","",,NA,"17.5","7",NA,"","2","",,NA,"144.1","2.9","3072723"
"GRANDE PRAIRIE A","55.180","-118.885","AB","10.4","0",NA,"27.6","0","-3.0","0","29.6","0",NA,"72.6","0",NA,"","8","",,NA,"236.9","0.0","3072921"
"HAWK HILLS AGCM","57.265","-117.298","AB","10.7","0",NA,"30.2","0","-4.0","0","",,NA,"69.7","0",NA,"","7","",,NA,"229.1","1.9","3073071"
"HIGH LEVEL","58.622","-117.165","AB","10.3","0",NA,"30.6","0","-3.4","0","",,NA,"55.4","0",NA,"","6","",,NA,"238.4","0.8","3073140"
"HIGH LEVEL A","58.621","-117.165","AB","10.4","0","1.3","31.0","0","-4.5","0","8.4","0","139.0","60.0","0","167.0","0.0","9","","",NA,"235.5","0.5","3073146"
"JEAN COTE AGCM","55.913","-117.120","AB","10.9","0",NA,"29.8","0","-1.0","0","",,NA,"68.6","0",NA,"","7","",,NA,"220.3","1.4","3073535"
"LA CRETE AGCM","58.172","-116.343","AB","12.1","0",NA,"31.0","0","0.3","0","",,NA,"40.3","0",NA,"","6","",,NA,"184.8","3.2","3073730"
"LA GLACE AGCM","55.422","-119.255","AB","10.3","26",NA,"27.3","16","-1.8","19","",,NA,"0.0","30",NA,"","0","",,NA,"38.6","0.0","3073740"
"MANNING","56.951","-117.644","AB","10.0","22","0.4","30.5","22","-5.0","22","25.8","22",NA,"32.2","22",NA,"","2","","",NA,"71.9","0.0","3074182"
"MANNING AGDM","56.974","-117.451","AB","11.0","7",NA,"30.3","5","-4.0","3","",,NA,"",,NA,"","","",,NA,"167.8","0.0","3074190"
"CLEARDALE AGDM","56.314","-119.745","AB","9.8","5",NA,"27.6","3","-2.7","5","",,NA,"32.1","7",NA,"","4","",,NA,"212.4","0.0","3074935"
"PEACE RIVER A","56.227","-117.448","AB","10.4","0",NA,"29.8","0","-2.1","0","25.2","0",NA,"72.8","0",NA,"","7","",,NA,"234.6","0.2","3075041"
"PEORIA AGDM","55.621","-118.293","AB","10.6","5",NA,"28.4","4","-4.1","2","",,NA,"64.4","4",NA,"","5","",,NA,"192.7","0.0","3075160"
"RED EARTH","56.552","-115.278","AB","11.1","2",NA,"31.1","2","-4.9","1","",,NA,"57.0","2",NA,"","9","",,NA,"201.7","1.9","3075488"
"RYCROFT AGCM","55.777","-118.668","AB","11.1","9",NA,"28.8","5","-4.7","6","",,NA,"59.3","11",NA,"","4","",,NA,"151.8","0.0","3075601"
"SAVANNA AGCM","56.076","-119.345","AB","10.9","9",NA,"27.6","6","-1.9","4","",,NA,"33.1","10",NA,"","4","",,NA,"157.5","0.3","3075770"
"SIMONETTE","54.425","-117.741","AB","10.4","16","1.7","29.0","8","-4.0","8","0.0","8",NA,"77.6","8",NA,"0.0","12","","",NA,"114.5","0.0","3075937"
"SPIRIT RIVER AUTO STATION","55.695","-119.230","AB","9.9","4",NA,"26.8","4","-2.6","0","",,NA,"98.1","4",NA,"","15","",,NA,"223.5","3.9","3076069"
"TEEPEE CREEK AGCM","55.352","-118.408","AB","10.1","8",NA,"28.5","6","-5.3","4","",,NA,"43.9","9",NA,"","5","",,NA,"180.7","0.0","3076366"
"VALLEYVIEW AGDM","55.098","-117.199","AB","10.6","7",NA,"29.1","7","-2.1","1","",,NA,"67.3","9",NA,"","8","",,NA,"179.0","0.2","3076680"
"GARDEN RIVER","58.711","-113.866","AB","11.9","0",NA,"33.3","0","-2.2","0","",,NA,"58.6","7",NA,"","5","",,NA,"192.0","1.6","307KPFP"
"COLD LAKE A","54.417","-110.283","AB","13.1","0","2.8","30.1","0","-1.9","0","0.0","0","0.0","65.3","0","160.0","0.0","7","",,NA,"154.6","4.0","3081680"
"DUPRE AGCM","54.367","-110.868","AB","12.5","0",NA,"30.4","0","-5.2","0","",,NA,"41.7","1",NA,"","6","",,NA,"172.8","1.6","3081690"
