"Environment and Climate Change Canada"
"Monthly Values for December - 2016"

"Legend"
"Stn_Name","Station Name"
"Lat","Latitude (North + , degrees)"
"Long","Longitude (West - , degrees)"
"Prov","Province"
"Tm","Mean Temperature (°C)"
"DwTm","Days without Valid Mean Temperature"
"D","Mean Temperature difference from Normal (1981-2010) (°C)"
"Tx","Highest Monthly Maximum Temperature (°C)"
"DwTx","Days without Valid Maximum Temperature"
"Tn","Lowest Monthly Minimum Temperature (°C)"
"DwTn","Days without Valid Minimum Temperature"
"S","Snowfall (cm)"
"DwS","Days without Valid Snowfall"
"S%N","Percent of Normal (1981-2010) Snowfall"
"P","Total Precipitation (mm)"
"DwP","Days without Valid Precipitation"
"P%N","Percent of Normal (1981-2010) Precipitation"
"S_G","Snow on the ground at the end of the month (cm)"
"Pd","Number of days with Precipitation 1.0 mm or more"
"BS","Bright Sunshine (hours)"
"DwBS","Days without Valid Bright Sunshine"
"BS%","Percent of Normal (1981-2010) Bright Sunshine"
"HDD","Degree Days below 18 °C"
"CDD","Degree Days above 18 °C"
"Clim_ID","Climate Identifier"
"NA","Not Available"

"Stn_Name","Lat","Long","Prov","Tm","DwTm","D","Tx","DwTx","Tn","DwTn","S","DwS","S%N","P","DwP","P%N","S_G","Pd","BS","DwBS","BS%","HDD","CDD","Clim_ID"
"MUNDARE AGDM","53.567","-112.300","AB","-13.2","8",NA,"4.3","7","-30.0","3","",,NA,"9.7","9",NA,"4.0","2","",,NA,"717.9","0.0","3014665"
"MYRNAM AGCM","53.720","-111.114","AB","-14.9","5",NA,"3.4","5","-37.3","2","",,NA,"6.9","5",NA,"","1","",,NA,"855.1","0.0","3014690"
"NEW SAREPTA AGCM","53.262","-113.165","AB","-12.6","2",NA,"3.3","2","-30.0","0","",,NA,"9.8","2",NA,"","4","",,NA,"887.0","0.0","3014795"
"OLIVER AGDM","53.650","-113.350","AB","-10.2","7",NA,"4.1","6","-31.7","1","",,NA,"",,NA,"","","",,NA,"677.0","0.0","3014921"
"RADWAY AGCM","53.995","-112.879","AB","-13.5","0",NA,"3.6","0","-34.4","0","",,NA,"",,NA,"","","",,NA,"977.8","0.0","3015346"
"RANFURLY AUTO","53.425","-111.726","AB","-14.6","9",NA,"2.4","8","-31.2","3","",,NA,"3.5","9",NA,"15.0","0","",,NA,"717.2","0.0","3015401"
"RIBSTONE SOUTH AGCM","52.587","-110.343","AB","-11.9","8",NA,"2.5","7","-29.3","3","",,NA,"6.3","8",NA,"","2","",,NA,"688.5","0.0","3015480"
"RIVERCOURSE AGCM","53.019","-110.102","AB","-14.4","5",NA,"1.2","4","-32.3","2","",,NA,"5.9","7",NA,"","1","",,NA,"843.3","0.0","3015501"
"ROCKY MTN HOUSE (AUT)","52.421","-114.912","AB","-13.2","0",NA,"5.9","0","-30.8","0","",,NA,"23.1","0",NA,"17.0","5","",,NA,"968.7","0.0","3015523"
"ROSALIND AGCM","52.780","-112.428","AB","-13.3","0",NA,"2.7","0","-31.0","0","",,NA,"5.5","2",NA,"","2","",,NA,"971.6","0.0","3015600"
"ST. LINA AGCM","54.282","-111.453","AB","-11.8","7",NA,"2.6","6","-32.3","1","",,NA,"5.1","7",NA,"","1","",,NA,"716.2","0.0","3015673"
"ST. PAUL AGCM","54.011","-111.272","AB","-13.1","5",NA,"1.8","4","-32.5","1","",,NA,"29.8","7",NA,"","10","",,NA,"808.2","0.0","3015676"
"SEDALIA AGCM","51.590","-110.755","AB","-13.3","0",NA,"6.7","0","-31.2","0","",,NA,"5.6","1",NA,"","3","",,NA,"971.8","0.0","3015797"
"SHONTS AGCM","53.333","-112.539","AB","-13.1","0",NA,"3.1","0","-31.5","0","",,NA,"9.5","0",NA,"","3","",,NA,"964.4","0.0","3015900"
"SMOKY LAKE AGDM","54.278","-112.499","AB","-12.9","4",NA,"3.2","4","-31.5","2","",,NA,"4.9","7",NA,"","2","",,NA,"835.6","0.0","3016022"
"SPONDIN AGCM","51.816","-111.683","AB","-13.7","0",NA,"6.0","0","-33.6","0","",,NA,"4.8","17",NA,"","1","",,NA,"982.4","0.0","3016070"
"STETTLER AGDM","52.347","-112.596","AB","-12.3","7",NA,"2.2","6","-27.9","3","",,NA,"7.3","7",NA,"","1","",,NA,"726.5","0.0","3016124"
"THORSBY AGCM","53.217","-113.895","AB","-13.7","11",NA,"3.2","8","-28.9","6","",,NA,"5.3","13",NA,"","2","",,NA,"634.1","0.0","3016441"
"TOMAHAWK AGDM","53.439","-114.718","AB","-13.1","12",NA,"3.4","11","-28.0","11","",,NA,"3.4","13",NA,"","0","",,NA,"590.6","0.0","3016505"
"TULLIBY LAKE AGCM","53.664","-110.081","AB","-13.2","12",NA,"1.6","10","-27.2","8","",,NA,"5.2","12",NA,"","2","",,NA,"593.5","0.0","3016593"
"UNCAS","53.500","-113.033","AB","",,NA,"",,"",,"18.4","0",NA,"18.4","0",NA,"15.0","5","","",NA,"","","3016650"
"TWO HILLS AGDM","53.625","-111.678","AB","-13.3","7",NA,"3.2","5","-29.0","2","",,NA,"10.8","7",NA,"","4","",,NA,"751.6","0.0","3016655"
"VERMILION AGDM","53.344","-110.882","AB","-14.0","6",NA,"3.1","5","-34.3","1","",,NA,"6.3","6",NA,"","2","",,NA,"800.2","0.0","3016802"
"VIKING AGCM","53.182","-111.732","AB","-11.0","8",NA,"2.0","8","-30.0","0","",,NA,"6.5","8",NA,"","3","",,NA,"667.8","0.0","3016841"
"VILNA AGCM","54.130","-111.921","AB","-14.5","10",NA,"3.0","8","-34.2","3","",,NA,"7.1","10",NA,"","2","",,NA,"681.7","0.0","3016852"
"VIOLET GROVE CS","53.144","-115.126","AB","-12.1","0",NA,"3.5","0","-29.3","0","",,NA,"18.2","0",NA,"18.0","4","",,NA,"933.9","0.0","3016860"
"VEGREVILLE","53.505","-112.098","AB","-13.0","0","-1.3","4.7","0","-31.0","0","",,NA,"21.6","0","175.0","10.0","9","",,NA,"962.1","0.0","3016GF0"
"WETASKIWIN AGCM","52.980","-113.444","AB","-13.0","10",NA,"4.4","10","-31.0","2","",,NA,"4.9","12",NA,"","2","",,NA,"650.4","0.0","3017282"
"EDMONTON STONY PLAIN CS","53.547","-114.108","AB","-11.8","0",NA,"3.6","0","-26.9","0","",,NA,"13.7","0",NA,"13.0","3","",,NA,"923.0","0.0","301A001"
"ESTHER 1","51.670","-110.206","AB","-13.2","0",NA,"6.8","0","-34.6","0","",,NA,"3.9","0",NA,"","2","",,NA,"965.7","0.0","301B460"
"UNIVERSITY OF ALBERTA METABOLIC CENTRE","53.517","-113.533","AB","-10.6","0","-1.8","4.0","0","-27.0","0","5.0","0","54.0","5.0","0","54.0","0.0","3","","",NA,"885.6","0.0","301FFNJ"
"WAINWRIGHT CFB AIRFIELD 21","52.829","-111.096","AB","-14.2","0",NA,"3.1","0","-34.9","0","",,NA,"5.5","4",NA,"","3","",,NA,"999.3","0.0","301S001"
"ACADIA VALLEY","51.066","-110.317","AB","-12.2","0",NA,"5.2","0","-31.7","0","",,NA,"8.6","1",NA,"","2","",,NA,"937.4","0.0","3020035"
"ATLEE AGCM","50.810","-111.006","AB","-12.5","0",NA,"5.1","0","-31.7","0","",,NA,"7.9","0",NA,"","2","",,NA,"946.6","0.0","3020405"
"BEISEKER AGCM","51.379","-113.357","AB","-12.7","0",NA,"8.2","0","-32.3","0","",,NA,"16.8","0",NA,"","4","",,NA,"951.3","0.0","3020610"
"BIG VALLEY AGCM","51.998","-112.803","AB","-11.0","9",NA,"6.4","9","-27.7","1","",,NA,"6.7","9",NA,"","2","",,NA,"636.9","0.0","3020679"
"CRAIGMYLE AGCM","51.775","-112.252","AB","-12.1","2",NA,"6.8","2","-30.9","2","",,NA,"5.6","3",NA,"","2","",,NA,"872.9","0.0","3021912"
"CRAIGMYLE","51.767","-112.283","AB","-12.2","2","-3.3","6.5","2","-30.0","2","16.2","2",NA,"16.2","2",NA,"0.0","4","","",NA,"874.8","0.0","3021940"
"DRUMHELLER EAST","51.445","-112.677","AB","-12.8","7",NA,"10.1","6","-30.6","1","",,NA,"",,NA,"","","",,NA,"739.1","0.0","30221LG"
"HESPERO AGCM","52.310","-114.486","AB","-12.4","5",NA,"3.7","5","-31.7","0","",,NA,"18.1","5",NA,"","5","",,NA,"790.4","0.0","3023200"
"HUSSAR AGDM","51.183","-112.500","AB","-12.4","6",NA,"6.0","6","-26.6","3","",,NA,"7.6","7",NA,"","3","",,NA,"760.7","0.0","3023402"
"LACOMBE CDA 2","52.449","-113.756","AB","-13.5","0",NA,"4.2","0","-32.0","0","",,NA,"16.9","0",NA,"14.0","4","",,NA,"976.9","0.0","3023722"
"LEEDALE AGDM","52.553","-114.473","AB","-13.0","6",NA,"3.7","5","-31.2","3","",,NA,"11.4","7",NA,"1.0","4","",,NA,"775.9","0.0","3023740"
"LINDEN AGCM","51.619","-113.656","AB","-14.2","0",NA,"4.6","0","-34.0","0","",,NA,"20.0","9",NA,"","4","",,NA,"997.1","0.0","3023850"
"MORRIN AGDM","51.660","-112.675","AB","-12.3","3",NA,"7.3","3","-28.9","0","",,NA,"19.3","3",NA,"","10","",,NA,"847.0","0.0","3024668"
"OLDS AGDM","51.759","-114.085","AB","-12.3","3",NA,"3.6","3","-30.3","0","",,NA,"22.0","3",NA,"","5","",,NA,"847.6","0.0","3024925"
"OYEN AGDM","51.383","-110.350","AB","-13.0","8",NA,"4.4","6","-30.9","2","",,NA,"5.3","10",NA,"","2","",,NA,"713.1","0.0","3024965"
"POLLOCKVILLE AGDM","51.125","-111.705","AB","-13.3","5",NA,"8.6","4","-34.8","1","",,NA,"1.7","9",NA,"","1","",,NA,"813.9","0.0","3025243"
"PRENTISS","52.433","-113.600","AB","-12.1","4",NA,"3.1","4","-27.4","0","",,NA,"13.6","4",NA,"","4","",,NA,"813.0","0.0","3025297"
"RED DEER REGIONAL A","52.182","-113.894","AB","",,NA,"",,"",,"39.8","0",NA,"24.4","0",NA,"18.0","5","",,NA,"","","3025481"
"SCHULER AGDM","50.307","-110.091","AB","-11.4","7",NA,"4.1","7","-27.7","0","",,NA,"6.7","7",NA,"","2","",,NA,"705.8","0.0","3025768"
"SIBBALD WESTGARD","51.425","-110.146","AB","-12.9","4",NA,"5.0","4","-34.0","4","2.0","4",NA,"2.0","4",NA,"15.0","2","","",NA,"834.3","0.0","3025928"
"THREE HILLS","51.768","-113.206","AB","-10.1","8",NA,"6.2","8","-32.1","2","",,NA,"12.8","12",NA,"","2","",,NA,"647.1","0.0","3026479"
"SUNDRE A","51.778","-114.683","AB","-14.4","0",NA,"4.9","0","-36.4","0","",,NA,"38.4","0",NA,"16.0","6","",,NA,"1004.8","0.0","3026KNQ"
"WIMBORNE AGCM","51.936","-113.591","AB","-12.4","0",NA,"4.5","0","-31.9","0","",,NA,"14.6","0",NA,"","4","",,NA,"943.0","0.0","3027582"
"AZURE","50.512","-114.013","AB","-11.5","0",NA,"6.2","0","-29.3","0","",,NA,"8.1","19",NA,"","2","",,NA,"915.4","0.0","3030450"
"BARNWELL AGDM","49.800","-112.300","AB","-8.5","11",NA,"9.1","9","-30.5","4","",,NA,"11.3","10",NA,"","4","",,NA,"529.2","0.0","3030525"
"BARONS AGCM","50.026","-113.224","AB","-12.0","10",NA,"7.5","10","-31.9","6","",,NA,"4.9","12",NA,"","3","",,NA,"629.2","0.0","3030529"
"BASSANO AGCM","50.893","-112.465","AB","-12.6","0",NA,"8.8","0","-31.7","0","",,NA,"11.6","0",NA,"","3","",,NA,"950.0","0.0","3030540"
"BLACK DIAMOND","50.707","-114.152","AB","-12.2","0",NA,"6.0","0","-30.3","0","",,NA,"0.5","28",NA,"","0","",,NA,"936.0","0.0","3030680"
"BLOOD TRIBE AGDM","49.567","-113.050","AB","-11.0","3",NA,"6.2","3","-31.1","0","",,NA,"14.3","12",NA,"","4","",,NA,"811.2","0.0","3030720"
"BOW ISLAND","49.734","-111.450","AB","-11.3","0",NA,"7.3","0","-33.5","0","",,NA,"19.5","0",NA,"","5","",,NA,"908.8","0.0","3030768"
"BOW ISLAND IRRIGATION AGDM","49.867","-111.383","AB","-11.5","0",NA,"6.4","0","-32.8","0","",,NA,"18.8","1",NA,"","7","",,NA,"914.4","0.0","3030772"
"BROCKET AGDM","49.617","-113.817","AB","-10.4","2",NA,"6.1","2","-27.9","0","",,NA,"16.8","2",NA,"","5","",,NA,"823.2","0.0","3030830"
"BROOKS","50.555","-111.849","AB","-12.1","0",NA,"7.2","0","-32.2","0","",,NA,"11.5","0",NA,"9.0","2","",,NA,"932.8","0.0","3030QLP"
"CALGARY INTL A","51.123","-114.013","AB","-10.3","1",NA,"7.3","1","-26.7","0","26.1","1",NA,"22.4","1",NA,"10.0","5","",,NA,"849.5","0.0","3031092"
"CALGARY INT'L CS","51.109","-114.000","AB","-11.0","0",NA,"7.3","0","-26.3","0","",,NA,"20.8","0",NA,"2.0","5","",,NA,"899.5","0.0","3031094"
"CARDSTON","49.201","-113.286","AB","-10.6","0",NA,"8.3","0","-31.5","0","",,NA,"19.8","0",NA,"","6","",,NA,"885.5","0.0","3031322"
"CARWAY","49.001","-113.376","AB","-12.0","0",NA,"6.2","0","-32.9","0","",,NA,"13.2","0",NA,"13.0","4","",,NA,"930.4","0.0","3031402"
"CHAMPION AGDM","50.282","-113.350","AB","-12.5","0",NA,"7.4","0","-31.4","0","",,NA,"14.7","1",NA,"","4","",,NA,"945.8","0.0","3031480"
"CLARESHOLM","50.004","-113.639","AB","-11.5","0",NA,"8.1","0","-32.5","0","",,NA,"22.1","0",NA,"1.0","8","",,NA,"914.3","0.0","3031640"
"COP UPPER","51.076","-114.222","AB","-10.7","0",NA,"5.2","0","-25.9","0","",,NA,"21.1","0",NA,"","4","",,NA,"889.6","0.0","3031875"
"ENCHANT AGDM","50.183","-112.433","AB","-11.1","8",NA,"7.1","6","-30.7","3","",,NA,"15.0","8",NA,"","5","",,NA,"669.7","0.0","3032422"
"ETZIKOM AGCM","49.553","-111.054","AB","-12.2","0",NA,"6.9","0","-34.6","0","",,NA,"18.1","1",NA,"","7","",,NA,"935.8","0.0","3032450"
"FINCASTLE AGDM","49.800","-112.033","AB","-10.5","0",NA,"8.4","0","-32.0","0","",,NA,"16.1","2",NA,"","5","",,NA,"884.6","0.0","3032550"
"FOREMOST AGDM","49.483","-111.486","AB","-11.3","7",NA,"7.7","7","-32.4","1","",,NA,"14.0","8",NA,"","3","",,NA,"703.3","0.0","3032642"
"FORT MACLEOD AGCM","49.786","-113.379","AB","-11.3","0",NA,"7.7","0","-32.4","0","",,NA,"15.5","0",NA,"","5","",,NA,"908.7","0.0","3032683"
"GLEICHEN AGCM","50.934","-112.941","AB","-11.7","0",NA,"8.2","0","-29.2","0","",,NA,"12.9","0",NA,"","3","",,NA,"922.0","0.0","3032801"
"GRASSY LAKE","49.874","-111.733","AB","-9.0","5",NA,"8.0","5","-29.8","1","",,NA,"9.5","6",NA,"","5","",,NA,"701.4","0.0","3032927"
"IRON SPRINGS AGDM","49.900","-112.733","AB","-10.5","4",NA,"7.9","4","-29.1","0","",,NA,"17.0","4",NA,"","5","",,NA,"769.6","0.0","3033498"
"IRVINE AGCM","49.989","-110.261","AB","-11.0","0",NA,"5.7","0","-29.8","0","",,NA,"12.7","1",NA,"","3","",,NA,"899.0","0.0","3033550"
"LETHBRIDGE","49.630","-112.799","AB","-11.9","12",NA,"6.9","12","-30.4","12","",,NA,"3.6","12",NA,"","2","",,NA,"567.9","0.0","3033875"
"LETHBRIDGE CDA","49.695","-112.768","AB","",,NA,"",,"",,"",,NA,"28.6","0",NA,"3.0","7","",,NA,"","","3033890"
"LETHBRIDGE DEMO FARM AGDM","49.683","-112.750","AB","-10.2","3",NA,"7.3","3","-31.8","0","",,NA,"12.7","4",NA,"","4","",,NA,"790.7","0.0","3033897"
"MEDICINE HAT","50.019","-110.721","AB","-9.6","8",NA,"6.3","8","-30.3","8","",,NA,"1.2","8",NA,"","1","",,NA,"633.9","0.0","3034479"
"MEDICINE HAT RCS","50.025","-110.717","AB","-11.2","0",NA,"6.6","0","-29.6","0","",,NA,"13.3","0",NA,"0.0","5","",,NA,"905.3","0.0","3034485"
"MOSSLEIGH AGCM","50.673","-113.349","AB","-12.3","2",NA,"7.3","2","-31.4","1","",,NA,"14.0","2",NA,"","5","",,NA,"879.6","0.0","3034577"
"NIER AGDM","51.369","-114.099","AB","-11.6","4",NA,"5.9","3","-30.0","2","",,NA,"16.6","4",NA,"","4","",,NA,"798.3","0.0","3034795"
"PINCHER CREEK","49.521","-113.997","AB","-12.7","16",NA,"4.8","16","-31.1","16","",,NA,"0.0","16",NA,"","0","",,NA,"460.0","0.0","3035198"
"PINCHER CREEK CLIMATE","49.522","-114.005","AB","-12.0","0",NA,"4.5","0","-31.0","0","",,NA,"26.5","0",NA,"0.0","7","",,NA,"928.7","0.0","3035208"
"QUEENSTOWN","50.606","-112.983","AB","-12.1","0","-5.6","7.0","0","-29.0","0","23.0","0","159.0","23.0","0","154.0","0.0","4","","",NA,"933.4","0.0","3035340"
"QUEENSTOWN","50.598","-112.803","AB","-11.6","3",NA,"6.0","3","-27.7","0","",,NA,"15.8","3",NA,"","5","",,NA,"829.4","0.0","3035342"
"RAYMOND AGDM","49.483","-112.683","AB","-10.3","5",NA,"6.7","5","-30.4","0","",,NA,"13.9","14",NA,"","3","",,NA,"735.5","0.0","3035422"
"ROLLING HILLS AGCM","50.265","-111.701","AB","-11.9","0",NA,"8.2","0","-33.7","0","",,NA,"9.7","2",NA,"","3","",,NA,"927.7","0.0","3035530"
"ROSEMARY AGDM","50.833","-112.050","AB","-13.4","0",NA,"9.4","0","-33.2","0","",,NA,"13.0","5",NA,"","3","",,NA,"974.1","0.0","3035650"
"SEVEN PERSONS AGDM","49.917","-110.917","AB","-11.9","0",NA,"6.2","0","-32.2","0","",,NA,"14.9","0",NA,"","5","",,NA,"928.4","0.0","3035845"
"STANDARD AGCM","51.228","-112.982","AB","-10.6","3",NA,"8.2","2","-26.6","2","",,NA,"7.7","8",NA,"","2","",,NA,"800.0","0.0","3036086"
"STAVELY AAFC","50.183","-113.883","AB","-10.0","0",NA,"4.8","0","-25.3","0","",,NA,"21.0","0",NA,"","5","",,NA,"867.3","0.0","3036099"
"STRATHMORE AGDM","51.033","-113.283","AB","-11.6","0",NA,"6.8","0","-29.9","0","",,NA,"15.0","7",NA,"","4","",,NA,"918.0","0.0","3036205"
"TABER","49.792","-112.124","AB","-12.8","19",NA,"6.5","16","-26.5","15","20.0","16",NA,"20.0","16",NA,"","5","","",NA,"369.1","0.0","3036360"
