"Environment and Climate Change Canada"
"Monthly Values for March - 2017"

"Legend"
"Stn_Name","Station Name"
"Lat","Latitude (North + , degrees)"
"Long","Longitude (West - , degrees)"
"Prov","Province"
"Tm","Mean Temperature (°C)"
"DwTm","Days without Valid Mean Temperature"
"D","Mean Temperature difference from Normal (1981-2010) (°C)"
"Tx","Highest Monthly Maximum Temperature (°C)"
"DwTx","Days without Valid Maximum Temperature"
"Tn","Lowest Monthly Minimum Temperature (°C)"
"DwTn","Days without Valid Minimum Temperature"
"S","Snowfall (cm)"
"DwS","Days without Valid Snowfall"
"S%N","Percent of Normal (1981-2010) Snowfall"
"P","Total Precipitation (mm)"
"DwP","Days without Valid Precipitation"
"P%N","Percent of Normal (1981-2010) Precipitation"
"S_G","Snow on the ground at the end of the month (cm)"
"Pd","Number of days with Precipitation 1.0 mm or more"
"BS","Bright Sunshine (hours)"
"DwBS","Days without Valid Bright Sunshine"
"BS%","Percent of Normal (1981-2010) Bright Sunshine"
"HDD","Degree Days below 18 °C"
"CDD","Degree Days above 18 °C"
"Clim_ID","Climate Identifier"
"NA","Not Available"

"Stn_Name","Lat","Long","Prov","Tm","DwTm","D","Tx","DwTx","Tn","DwTn","S","DwS","S%N","P","DwP","P%N","S_G","Pd","BS","DwBS","BS%","HDD","CDD","Clim_ID"
"BROCKET AGDM","49.617","-113.817","AB","-1.1","1",NA,"15.0","0","-22.6","1","",,NA,"11.7","1",NA,"","4","",,NA,"574.4","0.0","3030830"
"BROOKS","50.555","-111.849","AB","-1.2","1",NA,"18.3","0","-24.0","1","",,NA,"18.6","1",NA,"0.0","5","",,NA,"574.5","0.0","3030QLP"
"CALGARY INTL A","51.123","-114.013","AB","-2.4","0",NA,"15.4","0","-22.4","0","16.7","0",NA,"16.2","0",NA,"","6","",,NA,"632.8","0.0","3031092"
"CALGARY INT'L CS","51.109","-114.000","AB","-2.8","0",NA,"15.9","0","-22.8","0","",,NA,"12.1","0",NA,"1.0","5","",,NA,"644.4","0.0","3031094"
"CARDSTON","49.201","-113.286","AB","0.3","1",NA,"15.7","0","-21.5","1","",,NA,"24.0","1",NA,"","6","",,NA,"530.8","0.0","3031322"
"CARWAY","49.001","-113.376","AB","-1.6","1",NA,"14.0","1","-22.8","0","",,NA,"21.6","1",NA,"12.0","5","",,NA,"586.7","0.0","3031402"
"CHAMPION AGDM","50.282","-113.350","AB","-2.1","1",NA,"16.0","0","-27.8","1","",,NA,"9.9","5",NA,"","4","",,NA,"603.5","0.0","3031480"
"CLARESHOLM","50.004","-113.639","AB","-1.1","1",NA,"16.0","0","-28.8","1","",,NA,"15.2","1",NA,"0.0","6","",,NA,"573.6","0.0","3031640"
"COP UPPER","51.076","-114.222","AB","-1.8","1",NA,"15.6","0","-22.6","1","",,NA,"14.3","1",NA,"","7","",,NA,"595.2","0.0","3031875"
"ENCHANT AGDM","50.183","-112.433","AB","-1.0","4",NA,"17.4","3","-24.4","1","",,NA,"14.2","4",NA,"","4","",,NA,"512.2","0.0","3032422"
"ETZIKOM AGCM","49.553","-111.054","AB","-0.4","1",NA,"19.9","0","-22.7","1","",,NA,"12.3","4",NA,"","7","",,NA,"553.1","0.0","3032450"
"FINCASTLE AGDM","49.800","-112.033","AB","0.3","1",NA,"19.2","0","-23.4","1","",,NA,"13.8","2",NA,"","6","",,NA,"531.1","0.0","3032550"
"FOREMOST AGDM","49.483","-111.486","AB","-1.4","9",NA,"19.0","4","-18.8","5","",,NA,"7.6","9",NA,"","4","",,NA,"427.5","0.0","3032642"
"FORT MACLEOD AGCM","49.786","-113.379","AB","-0.5","1",NA,"17.1","0","-24.3","1","",,NA,"14.5","2",NA,"","6","",,NA,"554.7","0.0","3032683"
"GLEICHEN AGCM","50.934","-112.941","AB","-2.5","1",NA,"15.7","0","-26.0","1","",,NA,"18.9","1",NA,"","6","",,NA,"614.3","0.0","3032801"
"GRASSY LAKE","49.874","-111.733","AB","-0.7","3",NA,"19.4","3","-22.2","0","",,NA,"13.1","3",NA,"","5","",,NA,"523.8","0.0","3032927"
"IRON SPRINGS AGDM","49.900","-112.733","AB","-0.3","1",NA,"17.2","1","-21.4","0","",,NA,"9.9","2",NA,"","4","",,NA,"549.5","0.0","3033498"
"IRVINE AGCM","49.989","-110.261","AB","-0.1","1",NA,"21.3","0","-23.1","1","",,NA,"9.8","1",NA,"","3","",,NA,"541.6","0.0","3033550"
"LETHBRIDGE","49.630","-112.799","AB","0.5","7",NA,"17.9","7","-20.9","7","",,NA,"9.0","7",NA,"","3","",,NA,"419.8","0.0","3033875"
"LETHBRIDGE CDA","49.695","-112.768","AB","",,NA,"",,"",,"",,NA,"24.8","0",NA,"0.0","3","",,NA,"","","3033890"
"LETHBRIDGE DEMO FARM AGDM","49.683","-112.750","AB","-0.8","1",NA,"17.7","1","-20.2","0","",,NA,"11.1","2",NA,"","4","",,NA,"562.5","0.0","3033897"
"MEDICINE HAT","50.019","-110.721","AB","1.5","5",NA,"21.1","5","-17.4","5","",,NA,"3.8","5",NA,"","2","",,NA,"428.3","0.0","3034479"
"MEDICINE HAT RCS","50.025","-110.717","AB","-0.2","0",NA,"20.9","0","-19.7","0","",,NA,"18.5","0",NA,"","5","",,NA,"565.0","0.0","3034485"
"MOSSLEIGH AGCM","50.673","-113.349","AB","-2.0","1",NA,"17.6","0","-26.3","1","",,NA,"10.7","2",NA,"","6","",,NA,"599.5","0.0","3034577"
"NIER AGDM","51.369","-114.099","AB","-2.5","2",NA,"15.5","1","-25.0","1","",,NA,"11.1","2",NA,"","4","",,NA,"593.8","0.0","3034795"
"PINCHER CREEK","49.521","-113.997","AB","-2.2","5",NA,"13.0","5","-26.2","5","",,NA,"25.5","5",NA,"","4","",,NA,"524.9","0.0","3035198"
"PINCHER CREEK CLIMATE","49.522","-114.005","AB","-1.3","1",NA,"12.5","0","-27.6","1","",,NA,"26.2","1",NA,"0.0","7","",,NA,"579.1","0.0","3035208"
"QUEENSTOWN","50.606","-112.983","AB","-3.0","0","-1.9","16.0","0","-26.5","0","26.0","0","111.0","32.4","0","129.0","0.0","9","","",NA,"652.5","0.0","3035340"
"QUEENSTOWN","50.598","-112.803","AB","-2.5","0",NA,"15.6","0","-23.6","0","",,NA,"20.6","0",NA,"","6","",,NA,"636.8","0.0","3035342"
"RAYMOND AGDM","49.483","-112.683","AB","-0.7","2",NA,"17.8","2","-21.4","0","",,NA,"14.6","3",NA,"","5","",,NA,"542.6","0.0","3035422"
"ROLLING HILLS AGCM","50.265","-111.701","AB","-0.9","1",NA,"19.9","0","-23.3","1","",,NA,"11.0","1",NA,"","5","",,NA,"565.7","0.0","3035530"
"ROSEMARY AGDM","50.833","-112.050","AB","-2.0","1",NA,"17.6","0","-28.1","1","",,NA,"13.1","5",NA,"","5","",,NA,"599.7","0.0","3035650"
"SEVEN PERSONS AGDM","49.917","-110.917","AB","-0.4","1",NA,"20.8","0","-22.0","1","",,NA,"16.8","3",NA,"","6","",,NA,"550.9","0.0","3035845"
"STANDARD AGCM","51.228","-112.982","AB","-2.5","3",NA,"16.1","1","-23.8","2","",,NA,"14.7","3",NA,"","7","",,NA,"574.4","0.0","3036086"
"STAVELY AAFC","50.183","-113.883","AB","-1.8","1",NA,"13.3","0","-23.8","1","",,NA,"14.9","1",NA,"","7","",,NA,"593.9","0.0","3036099"
"STRATHMORE AGDM","51.033","-113.283","AB","-2.7","1",NA,"14.3","0","-24.2","1","",,NA,"19.1","9",NA,"","7","",,NA,"622.1","0.0","3036205"
"TABER","49.792","-112.124","AB","6.8","29",NA,"16.0","26","-20.0","26","20.0","26",NA,"21.0","26",NA,"","3","","",NA,"22.4","0.0","3036360"
"TRAVERS AGCM","50.304","-112.863","AB","-1.2","1",NA,"16.2","0","-25.4","1","",,NA,"10.8","2",NA,"","5","",,NA,"574.6","0.0","3036500"
"VAUXHALL CDA CS","50.050","-112.133","AB","-0.1","1",NA,"18.2","0","-22.8","1","",,NA,"18.5","1",NA,"","5","",,NA,"544.1","0.0","3036682"
"WRENTHAM AGDM","49.500","-112.117","AB","-1.1","11",NA,"14.9","9","-20.0","3","",,NA,"8.9","12",NA,"","4","",,NA,"382.1","0.0","3037675"
"OKOTOKS","50.729","-113.961","AB","-2.0","0","-0.6","16.0","0","-24.0","0","11.6","0","43.0","13.6","0","48.0","0.0","3","","",NA,"620.6","0.0","303M9JM"
"PICTURE BUTTE WEST","49.871","-112.788","AB","6.5","20",NA,"17.0","19","-7.0","20","0.0","19",NA,"1.0","19",NA,"0.0","0","","",NA,"126.9","0.0","303N1G3"
"DEL BONITA AGDM","49.050","-112.817","AB","-1.8","0",NA,"13.8","0","-20.6","0","",,NA,"11.4","0",NA,"","5","",,NA,"612.8","0.0","3042045"
"MANYBERRIES AGCM","49.364","-110.678","AB","-1.0","1",NA,"20.7","0","-22.1","1","",,NA,"5.2","5",NA,"","3","",,NA,"570.0","0.0","3044203"
"MASINASIN AGDM","49.137","-111.652","AB","0.0","3",NA,"19.7","3","-18.9","0","",,NA,"4.1","4",NA,"0.0","2","",,NA,"504.7","0.0","3044232"
"MILK RIVER","49.133","-112.050","AB","0.3","1",NA,"18.2","0","-19.2","1","",,NA,"10.8","1",NA,"1.0","4","",,NA,"530.3","0.0","3044533"
"ONEFOUR CDA","49.117","-110.467","AB","-0.4","1",NA,"20.5","0","-20.5","1","",,NA,"7.4","1",NA,"","4","",,NA,"551.3","0.0","3044923"
"PAKOWKI LAKE AGCM","49.225","-111.126","AB","0.1","1",NA,"20.5","0","-19.0","1","",,NA,"7.1","4",NA,"","3","",,NA,"535.9","0.0","3045000"
"BANFF CS","51.193","-115.552","AB","-3.2","0",NA,"9.5","0","-24.5","0","",,NA,"46.9","0",NA,"4.0","11","",,NA,"657.2","0.0","3050519"
"BEAVER MINES","49.468","-114.175","AB","-1.6","2",NA,"11.0","1","-28.6","1","",,NA,"41.6","2",NA,"3.0","9","",,NA,"567.7","0.0","3050602"
"BOW VALLEY","51.083","-115.067","AB","-3.1","1",NA,"12.6","0","-28.7","1","",,NA,"30.5","1",NA,"","8","",,NA,"631.5","0.0","3050778"
"CROWSNEST","49.628","-114.482","AB","-1.8","1",NA,"10.4","0","-21.4","1","",,NA,"12.4","26",NA,"","1","",,NA,"595.1","0.0","3051R4R"
"JASPER WARDEN","52.926","-118.030","AB","-3.0","1",NA,"12.0","0","-26.6","1","",,NA,"46.2","1",NA,"14.0","9","",,NA,"630.6","0.0","3053536"
"KANANASKIS","51.028","-115.035","AB","-3.2","0","-1.6","11.5","0","-29.0","0","45.6","0","110.0","37.6","0","92.0","3.0","6","","",NA,"655.8","0.0","3053600"
"KANANASKIS POCATERRA","50.713","-115.120","AB","",,"","-7.0","30","-15.0","30","",,NA,"0.0","30",NA,"","0","","",NA,"","","3053604"
"NORDEGG CS","52.492","-116.040","AB","-3.8","1",NA,"12.2","0","-25.8","1","",,NA,"25.0","1",NA,"2.0","6","",,NA,"655.1","0.0","3054843"
"PEKISKO","50.368","-114.416","AB","-4.3","4",NA,"12.0","3","-29.6","1","",,NA,"15.8","4",NA,"0.0","6","",,NA,"601.1","0.0","3055119"
"WATERTON PARK GATE","49.131","-113.809","AB","-0.3","1",NA,"12.2","0","-22.2","1","",,NA,"46.6","1",NA,"","10","",,NA,"547.8","0.0","3056214"
"NAKISKA RIDGETOP","50.943","-115.190","AB","-7.2","2",NA,"0.5","2","-18.3","1","",,NA,"",,NA,"","","",,NA,"731.2","0.0","305MGFF"
"ATHABASCA AGCM","54.635","-113.382","AB","-5.9","0",NA,"11.8","0","-28.9","0","",,NA,"8.8","0",NA,"","3","",,NA,"739.4","0.0","3060330"
"ATMORE AGDM","54.782","-112.825","AB","-7.1","3",NA,"11.8","3","-32.3","0","",,NA,"16.0","4",NA,"","6","",,NA,"703.8","0.0","3060406"
"BARRHEAD CS","54.095","-114.448","AB","-6.1","1",NA,"13.6","0","-26.9","1","",,NA,"12.4","1",NA,"5.0","5","",,NA,"723.0","0.0","3060535"
"BRULE BLACK CAT","53.350","-117.867","AB","-9.9","18","-7.3","11.0","17","-30.0","16","48.4","17",NA,"48.4","17",NA,"","7","","",NA,"362.8","0.0","3060903"
"CAMPSIE AUTO","54.131","-114.678","AB","-6.9","0",NA,"12.5","0","-26.8","0","",,NA,"14.3","0",NA,"0.0","5","",,NA,"772.4","0.0","3061201"
"DAPP AGDM","54.317","-113.950","AB","-6.4","8",NA,"11.7","5","-32.1","3","",,NA,"3.6","10",NA,"","0","",,NA,"560.4","0.0","3061975"
"EDSON","53.579","-116.465","AB","-6.3","6",NA,"11.1","6","-31.5","6","",,NA,"20.4","6",NA,"","5","",,NA,"607.7","0.0","3062239"
"EDSON CLIMATE","53.580","-116.453","AB","-4.9","1",NA,"12.7","0","-30.7","1","",,NA,"32.4","1",NA,"1.0","9","",,NA,"688.4","0.0","3062246"
"ENTWISTLE","53.600","-114.983","AB","-5.2","8","-2.5","14.0","8","-30.0","8","29.0","8",NA,"29.0","8",NA,"11.0","4","","",NA,"534.1","0.0","3062451"
"EVANSBURG2 AGCM","53.614","-115.062","AB","-6.2","1",NA,"12.9","0","-35.3","1","",,NA,"22.2","1",NA,"","6","",,NA,"724.9","0.0","3062476"
"FORT ASSINIBOINE AGCM","54.410","-114.769","AB","-6.5","1",NA,"12.0","0","-27.3","1","",,NA,"9.3","1",NA,"","3","",,NA,"736.0","0.0","3062660"
"FORT MCMURRAY CS","56.651","-111.213","AB","-7.4","1",NA,"13.9","0","-34.5","1","",,NA,"6.1","1",NA,"4.0","2","",,NA,"762.3","0.0","3062696"
"FORT MCMURRAY A","56.653","-111.223","AB","-8.8","7",NA,"13.8","7","-34.4","7","",,NA,"1.2","7",NA,"","1","",,NA,"643.4","0.0","3062697"
"HENDRICKSON CREEK","53.795","-118.447","AB","-7.2","0",NA,"11.0","0","-35.1","0","",,NA,"53.7","0",NA,"54.0","15","",,NA,"782.4","0.0","3063135"
"HIGH PRAIRIE AGDM","55.396","-116.479","AB","-6.3","1",NA,"12.4","0","-27.7","1","",,NA,"9.7","1",NA,"","4","",,NA,"729.7","0.0","3063165"
"ISLAND LAKE SOUTH","54.821","-113.543","AB","-6.5","0",NA,"11.6","0","-29.6","0","",,NA,"8.2","0",NA,"6.0","3","",,NA,"760.0","0.0","3063600"
"LAC LA BICHE CLIMATE","54.769","-112.024","AB","-5.7","1",NA,"12.4","0","-29.5","1","",,NA,"22.0","1",NA,"3.0","3","",,NA,"710.7","0.0","3063686"
"MILDRED LAKE","57.041","-111.559","AB","-7.6","4",NA,"13.3","3","-30.0","2","",,NA,"9.5","4",NA,"59.0","4","",,NA,"692.5","0.0","3064528"
"RICH LAKE AGDM","54.500","-111.700","AB","-8.0","1",NA,"9.6","0","-32.0","1","",,NA,"23.7","1",NA,"","5","",,NA,"779.7","0.0","3065475"
"SLAVE LAKE","55.293","-114.777","AB","-6.9","4",NA,"14.4","4","-27.6","4","",,NA,"2.5","4",NA,"","1","",,NA,"673.4","0.0","3065995"
"SLAVE LAKE RCS","55.293","-114.777","AB","-6.4","0",NA,"14.1","0","-27.8","0","",,NA,"6.3","0",NA,"1.0","2","",,NA,"757.1","0.0","3065997"
"TAWATINAW AGCM","54.300","-113.520","AB","-6.6","7",NA,"11.6","4","-23.4","4","",,NA,"8.6","10",NA,"","3","",,NA,"590.0","0.0","3066367"
"WHITECOURT A","54.144","-115.787","AB","",,NA,"11.1","0","",,"",,NA,"",,NA,"","","",,NA,"","","3067373"
"WILLOW CREEK 1","53.386","-118.348","AB","-5.9","2",NA,"10.4","0","-31.6","2","",,NA,"25.7","2",NA,"21.0","5","",,NA,"693.1","0.0","306GE70"
"BEAVERLODGE RCS","55.197","-119.396","AB","-6.3","1",NA,"9.4","0","-29.4","1","",,NA,"16.3","0",NA,"","5","",,NA,"728.7","0.0","3070600"
"BROWNVALE AGCM","56.118","-117.886","AB","-6.3","13",NA,"11.0","11","-27.0","3","",,NA,"8.4","13",NA,"","2","",,NA,"436.9","0.0","3070800"
"EAGLESHAM AGCM","55.808","-117.887","AB","-5.9","1",NA,"11.9","0","-30.9","1","",,NA,"9.8","2",NA,"","5","",,NA,"715.9","0.0","3072151"
"EGG ISLAND","58.981","-110.439","AB","",,NA,"-5.0","29","-31.8","26","",,NA,"",,NA,"","","",,NA,"","","3072246"
"FAIRVIEW AGDM","56.081","-118.439","AB","-7.2","1",NA,"10.6","0","-31.2","1","",,NA,"11.0","1",NA,"","4","",,NA,"757.1","0.0","3072525"
"FORT CHIPEWYAN","58.767","-111.117","AB","-14.1","12",NA,"8.8","12","-39.7","11","",,NA,"0.0","12",NA,"","0","",,NA,"609.9","0.0","3072655"
"FORT CHIPEWYAN RCS","58.767","-111.117","AB","-12.8","0",NA,"8.6","0","-39.9","0","",,NA,"5.6","0",NA,"2.0","2","",,NA,"953.5","0.0","3072659"
"FORT VERMILION","58.382","-116.040","AB","-11.1","0",NA,"9.3","0","-34.2","0","",,NA,"6.7","0",NA,"16.0","4","",,NA,"903.1","0.0","3072723"
"GRANDE PRAIRIE A","55.180","-118.885","AB","-7.3","0",NA,"10.7","0","-30.9","0","20.0","0",NA,"17.6","0",NA,"3.0","8","",,NA,"783.9","0.0","3072921"
"HAWK HILLS AGCM","57.265","-117.298","AB","-10.3","0",NA,"17.4","0","-34.4","0","",,NA,"6.2","0",NA,"","2","",,NA,"876.9","0.0","3073071"
"HIGH LEVEL","58.622","-117.165","AB","-12.0","6",NA,"11.8","6","-35.5","5","",,NA,"2.3","5",NA,"","2","",,NA,"749.7","0.0","3073140"
"HIGH LEVEL A","58.621","-117.165","AB","-11.9","1","-2.5","12.5","1","-36.5","1","11.4","1",NA,"8.4","1",NA,"18.0","3","","",NA,"897.5","0.0","3073146"
"JEAN COTE AGCM","55.913","-117.120","AB","-5.8","1",NA,"10.8","0","-26.9","1","",,NA,"6.9","1",NA,"","3","",,NA,"714.7","0.0","3073535"
"LA CRETE AGCM","58.172","-116.343","AB","-10.9","0",NA,"10.5","0","-30.6","0","",,NA,"9.5","0",NA,"","4","",,NA,"896.5","0.0","3073730"
"LA GLACE AGCM","55.422","-119.255","AB","-8.1","0",NA,"9.6","0","-35.8","0","",,NA,"17.5","0",NA,"","6","",,NA,"809.7","0.0","3073740"
"MANNING","56.951","-117.644","AB","-8.7","14","-1.3","11.0","14","-34.0","14","7.4","14",NA,"8.4","14",NA,"","3","","",NA,"454.4","0.0","3074182"
"MANNING AGDM","56.974","-117.451","AB","-11.0","5",NA,"11.3","3","-33.2","3","",,NA,"",,NA,"","","",,NA,"753.5","0.0","3074190"
"CLEARDALE AGDM","56.314","-119.745","AB","-7.5","2",NA,"10.1","2","-29.9","0","",,NA,"24.1","2",NA,"","10","",,NA,"739.4","0.0","3074935"
"PEACE RIVER A","56.227","-117.448","AB","-8.1","1",NA,"13.7","1","-30.9","0","6.0","0",NA,"6.0","0",NA,"0.0","3","",,NA,"782.2","0.0","3075041"
"PEORIA AGDM","55.621","-118.293","AB","-3.2","8",NA,"11.5","7","-31.4","1","",,NA,"7.6","10",NA,"","3","",,NA,"488.6","0.0","3075160"
"RED EARTH","56.552","-115.278","AB","-7.3","3",NA,"12.4","2","-33.0","1","",,NA,"11.7","5",NA,"0.0","3","",,NA,"708.5","0.0","3075488"
"RYCROFT AGCM","55.777","-118.668","AB","-7.7","4",NA,"12.3","4","-32.0","1","",,NA,"14.2","4",NA,"","5","",,NA,"692.8","0.0","3075601"
"SAVANNA AGCM","56.076","-119.345","AB","-6.5","5",NA,"9.3","4","-26.6","1","",,NA,"8.7","6",NA,"","2","",,NA,"636.0","0.0","3075770"
"SIMONETTE","54.425","-117.741","AB","-7.9","13","-4.7","10.0","8","-28.0","7","17.0","8",NA,"17.0","8",NA,"","6","","",NA,"465.5","0.0","3075937"
"SPIRIT RIVER AUTO STATION","55.695","-119.230","AB","-8.0","8",NA,"9.5","4","-25.5","4","",,NA,"22.6","9",NA,"40.0","7","",,NA,"599.0","0.0","3076069"
"TEEPEE CREEK AGCM","55.352","-118.408","AB","-5.6","6",NA,"11.2","6","-24.9","2","",,NA,"9.2","6",NA,"","3","",,NA,"589.6","0.0","3076366"
"VALLEYVIEW AGDM","55.098","-117.199","AB","-4.0","7",NA,"11.9","6","-25.6","2","",,NA,"8.0","6",NA,"","3","",,NA,"527.3","0.0","3076680"
"GARDEN RIVER","58.711","-113.866","AB","-10.4","1",NA,"11.9","0","-36.4","1","",,NA,"",,NA,"","","",,NA,"852.1","0.0","307KPFP"
"COLD LAKE A","54.417","-110.283","AB","-6.3","0","-1.5","11.2","0","-29.7","0","44.7","0","253.0","37.8","0","217.0","0.0","5","",,NA,"753.8","0.0","3081680"
"DUPRE AGCM","54.367","-110.868","AB","-7.6","0",NA,"11.5","0","-33.8","0","",,NA,"38.8","0",NA,"","5","",,NA,"792.1","0.0","3081690"
