"Environment and Climate Change Canada"
"Monthly Values for April - 2016"

"Legend"
"Stn_Name","Station Name"
"Lat","Latitude (North + , degrees)"
"Long","Longitude (West - , degrees)"
"Prov","Province"
"Tm","Mean Temperature (°C)"
"DwTm","Days without Valid Mean Temperature"
"D","Mean Temperature difference from Normal (1981-2010) (°C)"
"Tx","Highest Monthly Maximum Temperature (°C)"
"DwTx","Days without Valid Maximum Temperature"
"Tn","Lowest Monthly Minimum Temperature (°C)"
"DwTn","Days without Valid Minimum Temperature"
"S","Snowfall (cm)"
"DwS","Days without Valid Snowfall"
"S%N","Percent of Normal (1981-2010) Snowfall"
"P","Total Precipitation (mm)"
"DwP","Days without Valid Precipitation"
"P%N","Percent of Normal (1981-2010) Precipitation"
"S_G","Snow on the ground at the end of the month (cm)"
"Pd","Number of days with Precipitation 1.0 mm or more"
"BS","Bright Sunshine (hours)"
"DwBS","Days without Valid Bright Sunshine"
"BS%","Percent of Normal (1981-2010) Bright Sunshine"
"HDD","Degree Days below 18 °C"
"CDD","Degree Days above 18 °C"
"Clim_ID","Climate Identifier"
"NA","Not Available"

"Stn_Name","Lat","Long","Prov","Tm","DwTm","D","Tx","DwTx","Tn","DwTn","S","DwS","S%N","P","DwP","P%N","S_G","Pd","BS","DwBS","BS%","HDD","CDD","Clim_ID"
"EDMONTON BLATCHFORD","53.573","-113.517","AB","8.8","0",NA,"26.2","0","-3.7","0","",,NA,"9.9","0",NA,"","3","",,NA,"275.4","0.0","3012209"
"EDMONTON NAMAO AWOS A","53.667","-113.467","AB","7.6","0",NA,"25.7","0","-7.1","0","",,NA,"15.0","0",NA,"","3","",,NA,"312.4","0.0","3012212"
"EDMONTON INTL A","53.310","-113.579","AB","7.3","0",NA,"26.3","0","-10.4","0","4.8","1",NA,"8.8","1",NA,"","2","",,NA,"322.5","0.0","3012216"
"EDMONTON VILLENEUVE A","53.668","-113.856","AB","7.7","1",NA,"25.9","1","-8.3","1","",,NA,"1.6","1",NA,"","0","",,NA,"300.0","0.0","3012229"
"EDMONTON STONY PLAIN","53.548","-114.108","AB","8.4","0","3.5","25.5","0","-4.6","0","2.0","0","15.0","6.2","0","22.0","0.0","3","",,NA,"286.6","0.0","301222F"
"ELK ISLAND NAT PARK","53.683","-112.868","AB","7.2","0","3.0","24.7","0","-4.8","0","",,NA,"14.0","0","53.0","","7","",,NA,"324.4","0.0","3012275"
"FABYAN","52.967","-111.000","AB","5.8","0","1.8","25.5","0","-8.5","0","3.0","0","30.0","29.2","0","108.0","0.0","5","","",NA,"365.2","0.0","3012515"
"FERINTOSH AGCM","52.744","-112.858","AB","7.1","3",NA,"23.8","2","-6.6","1","",,NA,"9.9","3",NA,"","3","",,NA,"294.4","0.0","3012590"
"FORESTBURG PLANT SITE","52.467","-112.120","AB","8.2","0","2.4","27.0","0","-6.0","0","1.2","0","20.0","19.2","0","70.0","0.0","5","","",NA,"294.0","0.0","3012652"
"FORESTBURG AGCM","52.548","-112.123","AB","7.2","0",NA,"27.3","0","-9.2","0","",,NA,"16.5","1",NA,"","6","",,NA,"324.3","0.0","3012653"
"FORT SASKATCHEWAN","53.717","-113.183","AB","7.5","20","2.6","24.0","20","-5.0","20","0.0","21",NA,"4.8","21",NA,"","1","","",NA,"104.7","0.0","3012710"
"GILT EDGE NORTH AGCM","53.071","-110.621","AB","7.2","10",NA,"25.2","8","-6.6","3","",,NA,"16.8","11",NA,"","4","",,NA,"216.9","0.0","3012790"
"GLENEVIS AGCM","53.833","-114.539","AB","8.4","3",NA,"25.4","2","-5.0","1","",,NA,"",,NA,"","","",,NA,"258.9","0.0","3012818"
"HALKIRK AGCM","52.116","-112.164","AB","6.8","0",NA,"26.7","0","-7.7","0","",,NA,"19.3","14",NA,"","4","",,NA,"335.3","0.0","3012999"
"HEMARUKA AGCM","51.780","-111.212","AB","6.9","1",NA,"25.9","1","-7.7","0","",,NA,"36.2","1",NA,"","5","",,NA,"320.9","0.0","3013140"
"HOLDEN AGDM","53.185","-112.246","AB","7.0","5",NA,"24.7","3","-7.2","3","",,NA,"7.4","8",NA,"","2","",,NA,"274.5","0.0","3013340"
"HUGHENDEN AGCM","52.578","-110.784","AB","6.9","4",NA,"26.7","2","-3.9","3","",,NA,"32.4","7",NA,"","3","",,NA,"288.1","0.0","3013362"
"KILLAM AGDM","52.848","-111.872","AB","7.0","6",NA,"26.7","6","-7.2","1","",,NA,"35.5","6",NA,"","12","",,NA,"265.1","0.0","3013640"
"KESSLER AGCM","52.290","-111.113","AB","8.0","12",NA,"27.1","6","-6.8","9","",,NA,"19.9","12",NA,"","3","",,NA,"179.8","0.0","3013644"
"KITSCOTY AGCM","53.353","-110.416","AB","6.3","4",NA,"25.4","3","-6.5","2","",,NA,"13.8","5",NA,"","4","",,NA,"305.5","0.0","3013660"
"LEGAL AGCM","54.003","-113.474","AB","6.5","6",NA,"25.3","4","-5.9","2","",,NA,"6.3","6",NA,"","3","",,NA,"275.7","0.0","3013790"
"LINDBERGH AGDM","53.943","-110.579","AB","4.8","4",NA,"24.7","1","-6.5","3","",,NA,"16.3","5",NA,"","5","",,NA,"344.4","0.0","3013921"
"LLOYDMINSTER","53.309","-110.073","AB","5.5","1",NA,"25.7","1","-7.3","1","",,NA,"0.0","7",NA,"","0","",,NA,"361.5","0.0","3013959"
"LLOYDMINSTER A","53.309","-110.073","AB","6.1","4","2.2","26.0","4","-7.5","4","2.0","4",NA,"9.4","4",NA,"0.0","3","","",NA,"308.6","0.0","3013961"
"HOLDEN SOUTH","53.083","-112.267","AB","",,NA,"",,"",,"4.8","3",NA,"14.2","3",NA,"0.0","6","","",NA,"","","3013C44"
"MANNVILLE AGCM","53.456","-111.255","AB","6.2","0",NA,"25.6","0","-6.7","0","",,NA,"27.3","0",NA,"","6","",,NA,"354.1","0.0","3014195"
"MONITOR","52.017","-110.550","AB","",,NA,"",,"",,"18.4","0","273.0","27.2","0","119.0","0.0","4","","",NA,"","","3014600"
"MUNDARE AGDM","53.567","-112.300","AB","7.3","8",NA,"25.6","6","-6.7","3","",,NA,"9.1","8",NA,"","3","",,NA,"235.1","0.0","3014665"
"MYRNAM AGCM","53.720","-111.114","AB","5.4","2",NA,"24.2","2","-6.6","1","",,NA,"29.2","3",NA,"","6","",,NA,"351.7","0.0","3014690"
"NEW SEREPTA AGCM","53.262","-113.165","AB","7.2","2",NA,"24.6","2","-7.2","0","",,NA,"10.3","2",NA,"","3","",,NA,"301.2","0.0","3014795"
"OLIVER AGDM","53.650","-113.350","AB","7.5","7",NA,"24.9","6","-7.8","2","",,NA,"",,NA,"","","",,NA,"242.4","0.0","3014921"
"RADWAY AGCM","53.995","-112.879","AB","6.8","0",NA,"26.2","0","-7.3","0","",,NA,"",,NA,"","","",,NA,"336.1","0.0","3015346"
"RANFURLY AUTO","53.425","-111.726","AB","6.7","0",NA,"25.4","0","-6.2","0","",,NA,"24.8","0",NA,"","5","",,NA,"338.0","0.0","3015401"
"RIBSTONE SOUTH AGCM","52.587","-110.343","AB","6.0","16",NA,"27.1","10","-7.6","14","",,NA,"15.5","18",NA,"","4","",,NA,"168.3","0.0","3015480"
"RIVERCOURSE AGCM","53.019","-110.102","AB","5.9","2",NA,"25.8","1","-7.8","1","",,NA,"9.6","2",NA,"","3","",,NA,"339.2","0.0","3015501"
"ROCKY MTN HOUSE (AUT)","52.421","-114.912","AB","6.7","4",NA,"23.4","4","-6.9","4","",,NA,"7.1","4",NA,"","2","",,NA,"292.6","0.0","3015523"
"ROSALIND AGCM","52.780","-112.428","AB","7.0","0",NA,"26.5","0","-8.1","0","",,NA,"13.2","1",NA,"","5","",,NA,"329.3","0.0","3015600"
"ST. LINA AGCM","54.282","-111.453","AB","5.1","10",NA,"24.7","3","-6.2","9","",,NA,"11.8","10",NA,"","3","",,NA,"257.2","0.0","3015673"
"ST. PAUL AGCM","54.011","-111.272","AB","7.1","28",NA,"16.9","26","-1.1","25","",,NA,"0.0","28",NA,"","0","",,NA,"21.8","0.0","3015676"
"SEDALIA AGCM","51.590","-110.755","AB","7.8","3",NA,"29.0","1","-8.0","2","",,NA,"32.1","5",NA,"","4","",,NA,"274.7","0.0","3015797"
"SEDGEWICK TOWN","52.783","-111.700","AB","7.0","0","2.5","27.0","0","-7.0","0","0.0","0","0.0","31.0","0","149.0","0.0","4","","",NA,"331.0","0.0","3015808"
"SHONTS AGCM","53.333","-112.539","AB","7.1","4",NA,"25.6","3","-7.4","1","",,NA,"13.8","4",NA,"","5","",,NA,"284.4","0.0","3015900"
"SMOKY LAKE AGDM","54.278","-112.499","AB","6.2","0",NA,"24.0","0","-6.4","0","",,NA,"32.7","2",NA,"","6","",,NA,"355.4","0.0","3016022"
"SPONDIN AGCM","51.816","-111.683","AB","6.0","8",NA,"26.3","8","-8.3","1","",,NA,"20.3","8",NA,"","4","",,NA,"263.7","0.0","3016070"
"STETTLER AGDM","52.347","-112.596","AB","7.5","1",NA,"27.0","0","-7.3","1","",,NA,"11.3","2",NA,"","3","",,NA,"304.3","0.0","3016124"
"THORSBY AGCM","53.217","-113.895","AB","7.6","5",NA,"25.8","3","-5.3","2","",,NA,"7.0","6",NA,"","3","",,NA,"259.5","0.0","3016441"
"TOMAHAWK AGDM","53.439","-114.718","AB","8.4","4",NA,"25.7","4","-5.3","1","",,NA,"14.7","5",NA,"","5","",,NA,"250.7","0.0","3016505"
"TULLIBY LAKE AGCM","53.664","-110.081","AB","6.1","10",NA,"26.0","10","-7.5","4","",,NA,"10.6","10",NA,"","4","",,NA,"238.3","0.0","3016593"
"UNCAS","53.500","-113.033","AB","",,NA,"",,"",,"4.0","0",NA,"14.6","0",NA,"0.0","4","","",NA,"","","3016650"
"TWO HILLS AGDM","53.625","-111.678","AB","6.5","2",NA,"24.7","1","-5.7","1","",,NA,"20.7","2",NA,"","5","",,NA,"323.0","0.0","3016655"
"VERMILION AGDM","53.344","-110.882","AB","6.2","5",NA,"25.7","2","-6.7","4","",,NA,"17.7","6",NA,"","5","",,NA,"295.9","0.0","3016802"
"VIKING AGCM","53.182","-111.732","AB","6.9","1",NA,"25.9","1","-6.2","0","",,NA,"21.4","1",NA,"","7","",,NA,"323.0","0.0","3016841"
"VIKING NORTH 3","53.283","-111.767","AB","6.8","0",NA,"27.0","0","-6.5","0","7.5","0",NA,"22.0","0",NA,"0.0","5","","",NA,"336.3","0.0","3016845"
"VILNA AGCM","54.130","-111.921","AB","5.5","1",NA,"23.7","1","-6.5","0","",,NA,"33.1","1",NA,"","7","",,NA,"362.0","0.0","3016852"
"VIOLET GROVE CS","53.144","-115.126","AB","7.9","0",NA,"25.9","0","-6.4","0","",,NA,"5.4","0",NA,"","2","",,NA,"301.7","0.0","3016860"
"VEGREVILLE","53.505","-112.098","AB","7.3","0","3.0","26.8","0","-6.6","0","",,NA,"15.4","0","72.0","","5","",,NA,"320.7","0.0","3016GF0"
"WETASKIWIN AGCM","52.980","-113.444","AB","6.8","9",NA,"22.6","7","-6.2","3","",,NA,"6.4","10",NA,"","2","",,NA,"235.4","0.0","3017282"
"EDMONTON STONY PLAIN CS","53.547","-114.108","AB","8.3","0",NA,"25.3","0","-4.5","0","",,NA,"4.8","0",NA,"","2","",,NA,"290.8","0.0","301A001"
"ESTHER 1","51.670","-110.206","AB","6.8","4",NA,"23.0","4","-8.7","1","",,NA,"27.9","4",NA,"","4","",,NA,"292.3","0.0","301B460"
"UNIVERSITY OF ALBERTA METABOLIC CENTRE","53.517","-113.533","AB","9.5","0","4.5","26.0","0","-4.0","0","1.0","0","11.0","9.4","0","35.0","0.0","2","","",NA,"253.8","0.0","301FFNJ"
"WAINWRIGHT CFB AIRFIELD 21","52.829","-111.096","AB","7.0","1",NA,"26.8","0","-7.2","1","",,NA,"31.7","1",NA,"","4","",,NA,"319.9","0.0","301S001"
"ACADIA VALLEY","51.066","-110.317","AB","7.8","3",NA,"25.4","2","-9.6","1","",,NA,"29.0","4",NA,"","3","",,NA,"275.0","0.0","3020035"
"ATLEE AGCM","50.810","-111.006","AB","7.4","6",NA,"23.8","5","-7.7","1","",,NA,"30.6","7",NA,"","3","",,NA,"253.6","0.0","3020405"
"BEISEKER AGCM","51.379","-113.357","AB","7.6","0",NA,"29.1","0","-9.2","0","",,NA,"26.5","0",NA,"","2","",,NA,"313.0","0.0","3020610"
"BIG VALLEY AGCM","51.998","-112.803","AB","7.8","3",NA,"27.5","3","-7.1","1","",,NA,"5.9","3",NA,"","2","",,NA,"274.6","0.0","3020679"
"CRAIGMYLE AGCM","51.775","-112.252","AB","7.1","5",NA,"27.5","2","-8.9","5","",,NA,"11.6","6",NA,"","3","",,NA,"272.8","0.0","3021912"
"CRAIGMYLE","51.767","-112.283","AB","8.3","6","3.4","28.0","6","-9.0","6","2.4","6",NA,"6.2","6",NA,"0.0","2","","",NA,"233.3","0.0","3021940"
"DRUMHELLER EAST","51.445","-112.677","AB","9.0","0",NA,"29.3","0","-6.8","0","",,NA,"1.8","12",NA,"","1","",,NA,"269.6","0.0","30221LG"
"HESPERO AGCM","52.310","-114.486","AB","7.5","8",NA,"25.3","7","-6.9","4","",,NA,"4.5","11",NA,"","2","",,NA,"231.0","0.0","3023200"
"HUSSAR AGDM","51.183","-112.500","AB","7.3","4",NA,"26.3","3","-8.6","1","",,NA,"7.2","4",NA,"","2","",,NA,"279.3","0.0","3023402"
"LACOMBE CDA 2","52.449","-113.756","AB","7.6","0",NA,"27.0","0","-7.7","0","",,NA,"15.1","0",NA,"","4","",,NA,"312.6","0.0","3023722"
"LEEDALE AGDM","52.553","-114.473","AB","7.2","10",NA,"25.0","5","-5.1","10","",,NA,"0.9","11",NA,"","0","",,NA,"215.4","0.0","3023740"
"LINDEN AGCM","51.619","-113.656","AB","7.2","0",NA,"28.1","0","-9.7","0","",,NA,"13.9","21",NA,"","2","",,NA,"324.5","0.0","3023850"
"MORRIN AGDM","51.660","-112.675","AB","7.6","0",NA,"27.7","0","-9.0","0","",,NA,"28.8","0",NA,"","12","",,NA,"311.2","0.0","3024668"
"OLDS AGDM","51.759","-114.085","AB","7.3","0",NA,"25.8","0","-7.5","0","",,NA,"6.7","1",NA,"","3","",,NA,"321.0","0.0","3024925"
"OYEN AGDM","51.383","-110.350","AB","7.9","7",NA,"25.2","7","-7.2","2","",,NA,"2.6","8",NA,"","0","",,NA,"232.3","0.0","3024965"
"POLLOCKVILLE AGDM","51.125","-111.705","AB","7.9","5",NA,"26.6","4","-5.8","2","",,NA,"27.4","5",NA,"","3","",,NA,"251.4","0.0","3025243"
"PRENTISS","52.433","-113.600","AB","7.7","4",NA,"26.3","4","-6.6","1","",,NA,"16.9","4",NA,"","3","",,NA,"267.0","0.0","3025297"
"RED DEER REGIONAL A","52.182","-113.894","AB","7.6","0",NA,"27.0","0","-6.1","0","4.4","0",NA,"9.8","0",NA,"","3","",,NA,"311.3","0.0","3025481"
"SCHULER AGDM","50.307","-110.091","AB","6.5","12",NA,"21.4","8","-7.1","6","",,NA,"20.8","13",NA,"","3","",,NA,"207.5","0.0","3025768"
"SIBBALD WESTGARD","51.425","-110.146","AB","7.3","4",NA,"27.0","4","-9.0","4","22.0","4",NA,"33.2","4",NA,"0.0","4","","",NA,"278.4","0.0","3025928"
"THREE HILLS","51.768","-113.206","AB","7.1","5",NA,"28.1","4","-10.1","1","",,NA,"17.4","6",NA,"","2","",,NA,"272.3","0.0","3026479"
"SUNDRE A","51.778","-114.683","AB","6.8","0",NA,"25.7","0","-7.2","0","",,NA,"1.1","0",NA,"","0","",,NA,"336.9","0.0","3026KNQ"
"WIMBORNE AGCM","51.936","-113.591","AB","7.1","4",NA,"27.4","2","-7.7","2","",,NA,"14.2","5",NA,"","2","",,NA,"283.0","0.0","3027582"
"AZURE","50.512","-114.013","AB","7.9","6",NA,"27.1","2","-7.6","4","",,NA,"18.8","7",NA,"","6","",,NA,"243.3","0.0","3030450"
"BARNWELL AGDM","49.800","-112.300","AB","8.5","6",NA,"27.6","5","-8.3","1","",,NA,"20.8","6",NA,"","5","",,NA,"227.2","0.0","3030525"
"BARONS AGCM","50.026","-113.224","AB","8.4","4",NA,"27.2","3","-7.7","1","",,NA,"7.1","4",NA,"","3","",,NA,"249.4","0.0","3030529"
"BASSANO AGCM","50.893","-112.465","AB","7.4","5",NA,"27.8","3","-9.0","4","",,NA,"5.5","6",NA,"","1","",,NA,"265.6","0.0","3030540"
"BLACK DIAMOND","50.707","-114.152","AB","7.5","3",NA,"27.5","2","-7.9","1","",,NA,"",,NA,"","","",,NA,"282.4","0.0","3030680"
"BLOOD TRIBE AGDM","49.567","-113.050","AB","8.0","7",NA,"28.3","6","-5.2","1","",,NA,"20.7","11",NA,"","5","",,NA,"229.7","0.0","3030720"
"BOW ISLAND","49.734","-111.450","AB","9.4","0",NA,"27.8","0","-4.5","0","",,NA,"51.5","0",NA,"","6","",,NA,"257.6","0.0","3030768"
"BOW ISLAND IRRIGATION AGDM","49.867","-111.383","AB","9.3","0",NA,"26.4","0","-4.4","0","",,NA,"46.5","1",NA,"","5","",,NA,"259.9","0.0","3030772"
"BROCKET AGDM","49.617","-113.817","AB","8.3","1",NA,"27.5","1","-5.1","0","",,NA,"3.3","22",NA,"","1","",,NA,"280.7","0.0","3030830"
"BROOKS","50.555","-111.849","AB","8.6","0",NA,"27.1","0","-6.8","0","",,NA,"23.5","0",NA,"","3","",,NA,"282.7","0.0","3030QLP"
"CALGARY INTL A","51.123","-114.013","AB","8.8","0",NA,"27.5","0","-4.1","0","0.0","1",NA,"4.0","0",NA,"","2","",,NA,"276.0","0.0","3031092"
"CALGARY INT'L CS","51.109","-114.000","AB","8.4","0",NA,"26.9","0","-5.4","0","",,NA,"2.8","0",NA,"","1","",,NA,"289.4","0.0","3031094"
"CARDSTON","49.201","-113.286","AB","8.4","0",NA,"27.0","0","-2.8","0","",,NA,"21.2","0",NA,"","5","",,NA,"287.1","0.0","3031322"
"CARWAY","49.001","-113.376","AB","7.3","0",NA,"24.1","0","-3.7","0","",,NA,"19.6","0",NA,"","6","",,NA,"320.4","0.0","3031402"
"CHAMPION AGDM","50.282","-113.350","AB","8.0","0",NA,"28.1","0","-6.1","0","",,NA,"8.8","3",NA,"","3","",,NA,"300.1","0.0","3031480"
"CLARESHOLM","50.004","-113.639","AB","8.3","0",NA,"27.7","0","-6.9","0","",,NA,"7.5","0",NA,"","4","",,NA,"289.7","0.0","3031640"
"COP UPPER","51.076","-114.222","AB","9.0","0",NA,"27.6","0","-5.1","0","",,NA,"3.6","0",NA,"","1","",,NA,"271.5","0.3","3031875"
"ENCHANT AGDM","50.183","-112.433","AB","8.9","4",NA,"28.7","2","-6.1","2","",,NA,"18.4","3",NA,"","3","",,NA,"236.6","0.0","3032422"
"ETZIKOM AGCM","49.553","-111.054","AB","8.0","4",NA,"23.4","4","-6.7","1","",,NA,"46.8","6",NA,"","7","",,NA,"260.9","0.0","3032450"
"FINCASTLE AGDM","49.800","-112.033","AB","9.4","0",NA,"27.6","0","-5.7","0","",,NA,"31.2","2",NA,"","5","",,NA,"258.7","0.0","3032550"
"FOREMOST AGDM","49.483","-111.486","AB","8.1","3",NA,"26.8","2","-5.2","1","",,NA,"65.6","3",NA,"","9","",,NA,"267.1","0.0","3032642"
"FORT MACLEOD AGCM","49.786","-113.379","AB","8.3","0",NA,"28.0","0","-6.6","0","",,NA,"17.1","0",NA,"","4","",,NA,"290.1","0.0","3032683"
"GLEICHEN AGCM","50.934","-112.941","AB","8.1","0",NA,"28.8","0","-8.5","0","",,NA,"9.4","3",NA,"","2","",,NA,"296.9","0.0","3032801"
"GRASSY LAKE","49.874","-111.733","AB","9.3","3",NA,"27.8","3","-6.4","0","",,NA,"38.1","4",NA,"","6","",,NA,"233.8","0.0","3032927"
"IRON SPRINGS AGDM","49.900","-112.733","AB","8.9","4",NA,"27.8","3","-6.7","2","",,NA,"11.2","4",NA,"","4","",,NA,"237.1","0.0","3033498"
"IRVINE AGCM","49.989","-110.261","AB","8.0","5",NA,"24.0","3","-6.7","2","",,NA,"35.7","6",NA,"","5","",,NA,"251.2","0.0","3033550"
"LETHBRIDGE","49.630","-112.799","AB","8.0","4",NA,"27.0","4","-5.6","4","",,NA,"13.8","4",NA,"","5","",,NA,"260.2","0.0","3033875"
"LETHBRIDGE CDA","49.695","-112.768","AB","",,NA,"",,"",,"",,NA,"14.6","13",NA,"0.0","4","",,NA,"","","3033890"
"LETHBRIDGE DEMO FARM AGDM","49.683","-112.750","AB","8.6","2",NA,"27.3","1","-4.9","1","",,NA,"17.2","2",NA,"","6","",,NA,"264.3","0.0","3033897"
"MEDICINE HAT","50.019","-110.721","AB","9.2","0",NA,"25.4","0","-5.6","0","",,NA,"32.0","0",NA,"","4","",,NA,"263.2","0.0","3034479"
"MEDICINE HAT RCS","50.025","-110.717","AB","9.3","0",NA,"25.3","0","-4.9","0","",,NA,"37.4","0",NA,"","5","",,NA,"260.6","0.0","3034485"
"MOSSLEIGH AGCM","50.673","-113.349","AB","7.8","6",NA,"27.9","5","-8.9","1","",,NA,"18.1","6",NA,"","4","",,NA,"245.2","0.0","3034577"
"NIER AGDM","51.369","-114.099","AB","7.5","3",NA,"26.0","1","-9.6","2","",,NA,"1.3","3",NA,"","1","",,NA,"283.9","0.0","3034795"
"PINCHER CREEK","49.521","-113.997","AB","8.1","2",NA,"26.5","2","-4.4","2","",,NA,"12.6","2",NA,"","3","",,NA,"277.7","0.0","3035198"
"PINCHER CREEK CLIMATE","49.522","-114.005","AB","7.9","0",NA,"26.1","0","-4.7","0","",,NA,"12.6","0",NA,"","3","",,NA,"301.6","0.0","3035208"
"QUEENSTOWN","50.606","-112.983","AB","7.7","0","2.4","27.0","0","-7.5","0","0.0","0","0.0","12.2","0","39.0","0.0","5","","",NA,"308.0","0.0","3035340"
"QUEENSTOWN","50.598","-112.803","AB","8.3","2",NA,"27.4","1","-8.9","1","",,NA,"12.3","2",NA,"","3","",,NA,"272.1","0.0","3035342"
"RAYMOND AGDM","49.483","-112.683","AB","9.1","3",NA,"26.9","3","-4.4","0","",,NA,"30.2","8",NA,"","6","",,NA,"239.2","0.0","3035422"
"ROLLING HILLS AGCM","50.265","-111.701","AB","8.5","7",NA,"27.4","7","-8.6","2","",,NA,"3.8","7",NA,"","1","",,NA,"219.3","0.0","3035530"
"ROSEMARY AGDM","50.833","-112.050","AB","7.6","4",NA,"27.2","4","-9.0","0","",,NA,"22.2","17",NA,"","3","",,NA,"270.9","0.0","3035650"
"SEVEN PERSONS AGDM","49.917","-110.917","AB","8.6","0",NA,"24.0","0","-6.2","0","",,NA,"60.4","1",NA,"","5","",,NA,"282.5","0.0","3035845"
"STANDARD AGCM","51.228","-112.982","AB","8.6","1",NA,"28.6","1","-7.1","0","",,NA,"9.7","1",NA,"","3","",,NA,"273.9","0.0","3036086"
