"Environment and Climate Change Canada"
"Monthly Values for January - 2017"

"Legend"
"Stn_Name","Station Name"
"Lat","Latitude (North + , degrees)"
"Long","Longitude (West - , degrees)"
"Prov","Province"
"Tm","Mean Temperature (°C)"
"DwTm","Days without Valid Mean Temperature"
"D","Mean Temperature difference from Normal (1981-2010) (°C)"
"Tx","Highest Monthly Maximum Temperature (°C)"
"DwTx","Days without Valid Maximum Temperature"
"Tn","Lowest Monthly Minimum Temperature (°C)"
"DwTn","Days without Valid Minimum Temperature"
"S","Snowfall (cm)"
"DwS","Days without Valid Snowfall"
"S%N","Percent of Normal (1981-2010) Snowfall"
"P","Total Precipitation (mm)"
"DwP","Days without Valid Precipitation"
"P%N","Percent of Normal (1981-2010) Precipitation"
"S_G","Snow on the ground at the end of the month (cm)"
"Pd","Number of days with Precipitation 1.0 mm or more"
"BS","Bright Sunshine (hours)"
"DwBS","Days without Valid Bright Sunshine"
"BS%","Percent of Normal (1981-2010) Bright Sunshine"
"HDD","Degree Days below 18 °C"
"CDD","Degree Days above 18 °C"
"Clim_ID","Climate Identifier"
"NA","Not Available"

"Stn_Name","Lat","Long","Prov","Tm","DwTm","D","Tx","DwTx","Tn","DwTn","S","DwS","S%N","P","DwP","P%N","S_G","Pd","BS","DwBS","BS%","HDD","CDD","Clim_ID"
"ELK ISLAND NAT PARK","53.683","-112.868","AB","-8.8","0","3.2","14.3","0","-33.3","0","",,NA,"9.6","0","53.0","15.0","3","",,NA,"830.2","0.0","3012275"
"FABYAN","52.967","-111.000","AB","-12.2","0","2.0","7.0","0","-36.0","0","9.8","0","52.0","9.8","0","50.0","0.0","4","","",NA,"935.2","0.0","3012515"
"FERINTOSH AGCM","52.744","-112.858","AB","-6.6","8",NA,"8.0","8","-31.6","3","",,NA,"2.5","8",NA,"","0","",,NA,"566.0","0.0","3012590"
"FORESTBURG PLANT SITE","52.467","-112.120","AB","-9.5","0","0.7","7.0","0","-34.0","0","8.2","0","52.0","8.2","0","49.0","0.0","3","","",NA,"851.7","0.0","3012652"
"FORESTBURG AGCM","52.548","-112.123","AB","-9.6","5",NA,"7.4","3","-32.6","3","",,NA,"5.5","5",NA,"","1","",,NA,"718.3","0.0","3012653"
"FORT SASKATCHEWAN","53.717","-113.183","AB","-5.9","11","6.0","8.0","11","-26.0","11","9.8","11",NA,"9.8","11",NA,"0.0","3","","",NA,"478.5","0.0","3012710"
"GILT EDGE NORTH AGCM","53.071","-110.621","AB","-10.1","4",NA,"7.5","3","-33.2","2","",,NA,"9.6","6",NA,"","4","",,NA,"759.9","0.0","3012790"
"GLENEVIS AGCM","53.833","-114.539","AB","-6.9","4",NA,"10.4","2","-25.2","2","",,NA,"",,NA,"","","",,NA,"673.5","0.0","3012818"
"HALKIRK AGCM","52.116","-112.164","AB","-10.0","0",NA,"9.8","0","-33.1","0","",,NA,"2.8","17",NA,"","1","",,NA,"866.7","0.0","3012999"
"HEMARUKA AGCM","51.780","-111.212","AB","-11.1","0",NA,"8.6","0","-34.6","0","",,NA,"1.7","25",NA,"","0","",,NA,"901.5","0.0","3013140"
"HOLDEN AGDM","53.185","-112.246","AB","-12.2","10",NA,"5.9","9","-33.6","6","",,NA,"10.2","12",NA,"","4","",,NA,"633.4","0.0","3013340"
"HUGHENDEN AGCM","52.578","-110.784","AB","-11.4","2",NA,"7.0","1","-35.2","1","",,NA,"7.8","4",NA,"","4","",,NA,"851.4","0.0","3013362"
"KILLAM AGDM","52.848","-111.872","AB","-10.0","6",NA,"6.0","4","-29.9","2","",,NA,"26.5","6",NA,"","12","",,NA,"700.8","0.0","3013640"
"KITSCOTY AGCM","53.353","-110.416","AB","-11.9","2",NA,"6.8","2","-33.8","0","",,NA,"7.9","2",NA,"","2","",,NA,"866.2","0.0","3013660"
"LEGAL AGCM","54.003","-113.474","AB","-9.8","7",NA,"7.7","7","-30.4","1","",,NA,"7.5","8",NA,"","3","",,NA,"666.6","0.0","3013790"
"LINDBERGH AGDM","53.943","-110.579","AB","-12.6","4",NA,"5.7","3","-36.4","1","",,NA,"5.8","6",NA,"","1","",,NA,"825.9","0.0","3013921"
"LLOYDMINSTER","53.309","-110.073","AB","-12.9","10",NA,"5.0","10","-33.5","10","",,NA,"2.2","10",NA,"","1","",,NA,"648.3","0.0","3013959"
"LLOYDMINSTER A","53.309","-110.073","AB","-10.9","0","3.3","6.0","0","-33.0","0","18.6","0","109.0","17.6","0","112.0","8.0","8","","",NA,"896.0","0.0","3013961"
"HOLDEN SOUTH","53.083","-112.267","AB","",,NA,"",,"",,"5.6","0","34.0","5.6","0","33.0","9.0","1","","",NA,"","","3013C44"
"MANNVILLE AGCM","53.456","-111.255","AB","-10.2","5",NA,"6.5","5","-33.4","4","",,NA,"7.4","5",NA,"","2","",,NA,"734.3","0.0","3014195"
"MONITOR","52.017","-110.550","AB","",,NA,"",,"",,"9.6","0","53.0","9.8","0","51.0","0.0","4","","",NA,"","","3014600"
"MUNDARE AGDM","53.567","-112.300","AB","-9.6","4",NA,"8.1","2","-31.7","3","",,NA,"6.6","4",NA,"0.0","2","",,NA,"744.5","0.0","3014665"
"MYRNAM AGCM","53.720","-111.114","AB","-12.8","2",NA,"8.6","2","-38.9","0","",,NA,"8.6","3",NA,"","2","",,NA,"893.6","0.0","3014690"
"NEW SAREPTA AGCM","53.262","-113.165","AB","-11.2","6",NA,"7.4","5","-29.8","4","",,NA,"7.0","8",NA,"","1","",,NA,"729.0","0.0","3014795"
"OLIVER AGDM","53.650","-113.350","AB","-8.8","2",NA,"8.7","2","-33.3","1","",,NA,"",,NA,"","","",,NA,"775.8","0.0","3014921"
"RADWAY AGCM","53.995","-112.879","AB","-10.4","0",NA,"7.0","0","-34.3","0","",,NA,"",,NA,"","","",,NA,"879.0","0.0","3015346"
"RANFURLY AUTO","53.425","-111.726","AB","-10.8","1",NA,"6.0","1","-33.2","0","",,NA,"5.8","2",NA,"18.0","2","",,NA,"863.5","0.0","3015401"
"RIBSTONE SOUTH AGCM","52.587","-110.343","AB","-9.9","6",NA,"6.6","3","-32.9","3","",,NA,"10.1","6",NA,"","3","",,NA,"696.8","0.0","3015480"
"RIVERCOURSE AGCM","53.019","-110.102","AB","-12.6","2",NA,"5.2","1","-35.0","1","",,NA,"9.7","3",NA,"","3","",,NA,"887.8","0.0","3015501"
"ROCKY MTN HOUSE (AUT)","52.421","-114.912","AB","-9.1","0",NA,"14.5","0","-34.1","0","",,NA,"9.7","0",NA,"23.0","4","",,NA,"839.8","0.0","3015523"
"ROSALIND AGCM","52.780","-112.428","AB","-10.3","0",NA,"7.5","0","-31.6","0","",,NA,"8.2","2",NA,"","1","",,NA,"876.3","0.0","3015600"
"ST. LINA AGCM","54.282","-111.453","AB","-10.7","4",NA,"7.0","4","-31.8","1","",,NA,"6.4","3",NA,"","2","",,NA,"774.8","0.0","3015673"
"ST. PAUL AGCM","54.011","-111.272","AB","-11.0","3",NA,"6.7","2","-35.1","2","",,NA,"27.4","4",NA,"","16","",,NA,"810.7","0.0","3015676"
"SEDALIA AGCM","51.590","-110.755","AB","-11.1","0",NA,"10.8","0","-35.4","0","",,NA,"6.1","1",NA,"","2","",,NA,"901.3","0.0","3015797"
"SHONTS AGCM","53.333","-112.539","AB","-10.5","0",NA,"7.9","0","-33.3","0","",,NA,"8.1","0",NA,"","3","",,NA,"882.4","0.0","3015900"
"SMOKY LAKE AGDM","54.278","-112.499","AB","-10.0","1",NA,"6.2","1","-34.0","1","",,NA,"5.1","7",NA,"","2","",,NA,"840.1","0.0","3016022"
"SPONDIN AGCM","51.816","-111.683","AB","-10.9","0",NA,"11.5","0","-34.0","0","",,NA,"4.4","18",NA,"","1","",,NA,"895.1","0.0","3016070"
"STETTLER AGDM","52.347","-112.596","AB","-8.9","2",NA,"7.2","2","-28.3","1","",,NA,"5.2","3",NA,"","2","",,NA,"780.3","0.0","3016124"
"THORSBY AGCM","53.217","-113.895","AB","-8.6","5",NA,"9.5","3","-30.7","2","",,NA,"5.2","7",NA,"","1","",,NA,"690.9","0.0","3016441"
"TULLIBY LAKE AGCM","53.664","-110.081","AB","-11.9","11",NA,"7.0","10","-27.2","9","",,NA,"13.2","11",NA,"","4","",,NA,"598.0","0.0","3016593"
"UNCAS","53.500","-113.033","AB","",,NA,"",,"",,"12.4","0",NA,"12.8","0",NA,"11.0","4","","",NA,"","","3016650"
"TWO HILLS AGDM","53.625","-111.678","AB","-10.9","6",NA,"6.7","5","-32.2","3","",,NA,"11.2","7",NA,"","3","",,NA,"722.8","0.0","3016655"
"VERMILION AGDM","53.344","-110.882","AB","-10.4","3",NA,"8.3","2","-34.7","1","",,NA,"8.2","4",NA,"","3","",,NA,"795.4","0.0","3016802"
"VIKING AGCM","53.182","-111.732","AB","-10.5","3",NA,"5.4","2","-33.0","2","",,NA,"8.6","4",NA,"","2","",,NA,"797.9","0.0","3016841"
"VILNA AGCM","54.130","-111.921","AB","-11.0","3",NA,"7.0","2","-35.6","1","",,NA,"3.4","5",NA,"","0","",,NA,"811.1","0.0","3016852"
"VIOLET GROVE CS","53.144","-115.126","AB","-7.8","0",NA,"13.8","0","-26.5","0","",,NA,"10.4","0",NA,"34.0","3","",,NA,"800.6","0.0","3016860"
"VEGREVILLE","53.505","-112.098","AB","-10.7","0","2.6","6.4","0","-34.8","0","",,NA,"22.7","0","150.0","0.0","8","",,NA,"890.3","0.0","3016GF0"
"WETASKIWIN AGCM","52.980","-113.444","AB","-9.1","4",NA,"9.8","4","-31.4","0","",,NA,"8.1","5",NA,"","2","",,NA,"730.4","0.0","3017282"
"EDMONTON STONY PLAIN CS","53.547","-114.108","AB","-7.8","0",NA,"9.1","0","-26.0","0","",,NA,"8.1","0",NA,"14.0","2","",,NA,"800.8","0.0","301A001"
"ESTHER 1","51.670","-110.206","AB","-10.5","0",NA,"10.3","0","-32.5","0","",,NA,"4.2","0",NA,"","2","",,NA,"882.7","0.0","301B460"
"UNIVERSITY OF ALBERTA METABOLIC CENTRE","53.517","-113.533","AB","-8.1","2","3.6","9.0","1","-27.0","1","5.0","1",NA,"5.0","1",NA,"0.0","3","","",NA,"757.5","0.0","301FFNJ"
"WAINWRIGHT CFB AIRFIELD 21","52.829","-111.096","AB","-11.0","0",NA,"6.9","0","-33.5","0","",,NA,"7.1","0",NA,"","2","",,NA,"899.1","0.0","301S001"
"ACADIA VALLEY","51.066","-110.317","AB","-10.1","0",NA,"12.7","0","-31.8","0","",,NA,"8.0","2",NA,"","3","",,NA,"871.0","0.0","3020035"
"ATLEE AGCM","50.810","-111.006","AB","-10.2","0",NA,"10.3","0","-31.2","0","",,NA,"6.8","0",NA,"","1","",,NA,"874.2","0.0","3020405"
"BEISEKER AGCM","51.379","-113.357","AB","-9.7","0",NA,"11.1","0","-33.2","0","",,NA,"8.9","2",NA,"","3","",,NA,"858.4","0.0","3020610"
"BIG VALLEY AGCM","51.998","-112.803","AB","-7.7","5",NA,"10.1","4","-27.7","2","",,NA,"5.4","6",NA,"","1","",,NA,"668.9","0.0","3020679"
"CRAIGMYLE AGCM","51.775","-112.252","AB","-9.9","0",NA,"11.1","0","-31.7","0","",,NA,"5.8","0",NA,"","1","",,NA,"863.6","0.0","3021912"
"CRAIGMYLE","51.767","-112.283","AB","-9.8","0","1.5","10.0","0","-33.0","0","7.4","0","52.0","7.4","0","52.0","0.0","3","","",NA,"862.6","0.0","3021940"
"DRUMHELLER EAST","51.445","-112.677","AB","-8.8","3",NA,"12.7","2","-28.4","1","",,NA,"8.6","29",NA,"","1","",,NA,"749.9","0.0","30221LG"
"HESPERO AGCM","52.310","-114.486","AB","-8.9","5",NA,"11.2","5","-31.1","0","",,NA,"7.1","5",NA,"","3","",,NA,"699.8","0.0","3023200"
"HUSSAR AGDM","51.183","-112.500","AB","-8.1","6",NA,"8.1","5","-28.7","4","",,NA,"6.9","7",NA,"","2","",,NA,"651.8","0.0","3023402"
"LACOMBE CDA 2","52.449","-113.756","AB","-10.0","0",NA,"9.7","0","-32.6","0","",,NA,"7.1","0",NA,"2.0","2","",,NA,"867.2","0.0","3023722"
"LEEDALE AGDM","52.553","-114.473","AB","-11.9","5",NA,"10.1","4","-36.3","2","",,NA,"5.2","6",NA,"0.0","2","",,NA,"777.8","0.0","3023740"
"LINDEN AGCM","51.619","-113.656","AB","-9.5","0",NA,"14.1","0","-34.2","0","",,NA,"5.9","12",NA,"","1","",,NA,"851.3","0.0","3023850"
"MORRIN AGDM","51.660","-112.675","AB","-10.6","1",NA,"9.3","1","-31.6","0","",,NA,"12.7","2",NA,"","5","",,NA,"858.2","0.0","3024668"
"OLDS AGDM","51.759","-114.085","AB","-8.3","0",NA,"9.3","0","-28.0","0","",,NA,"5.6","0",NA,"","1","",,NA,"814.6","0.0","3024925"
"OYEN AGDM","51.383","-110.350","AB","-9.3","8",NA,"9.1","8","-32.3","0","",,NA,"3.0","9",NA,"","1","",,NA,"627.1","0.0","3024965"
"POLLOCKVILLE AGDM","51.125","-111.705","AB","-11.6","0",NA,"9.8","0","-35.4","0","",,NA,"5.7","0",NA,"","1","",,NA,"917.5","0.0","3025243"
"PRENTISS","52.433","-113.600","AB","-8.4","4",NA,"10.8","4","-27.3","4","",,NA,"6.3","6",NA,"","2","",,NA,"714.1","0.0","3025297"
"RED DEER REGIONAL A","52.182","-113.894","AB","",,NA,"",,"",,"7.4","0",NA,"7.0","0",NA,"4.0","2","",,NA,"","","3025481"
"SCHULER AGDM","50.307","-110.091","AB","-9.6","8",NA,"11.9","7","-29.5","3","",,NA,"6.9","7",NA,"","1","",,NA,"633.9","0.0","3025768"
"SIBBALD WESTGARD","51.425","-110.146","AB","-11.3","3",NA,"12.5","3","-34.5","3","9.0","3",NA,"9.0","3",NA,"","3","","",NA,"821.1","0.0","3025928"
"THREE HILLS","51.768","-113.206","AB","-8.6","9",NA,"10.8","8","-33.4","1","",,NA,"6.2","11",NA,"","1","",,NA,"584.5","0.0","3026479"
"SUNDRE A","51.778","-114.683","AB","-9.6","0",NA,"13.9","0","-34.7","0","",,NA,"13.5","0",NA,"8.0","5","",,NA,"856.8","0.0","3026KNQ"
"WIMBORNE AGCM","51.936","-113.591","AB","-8.9","0",NA,"10.7","0","-30.2","0","",,NA,"6.3","0",NA,"","2","",,NA,"833.4","0.0","3027582"
"AZURE","50.512","-114.013","AB","-7.5","0",NA,"14.5","0","-30.0","0","",,NA,"1.1","18",NA,"","1","",,NA,"790.7","0.0","3030450"
"BARNWELL AGDM","49.800","-112.300","AB","-8.7","8",NA,"9.5","6","-31.2","3","",,NA,"5.1","7",NA,"","2","",,NA,"613.2","0.0","3030525"
"BARONS AGCM","50.026","-113.224","AB","-9.3","1",NA,"14.9","1","-33.0","0","",,NA,"6.2","2",NA,"","2","",,NA,"819.5","0.0","3030529"
"BASSANO AGCM","50.893","-112.465","AB","-9.8","0",NA,"10.9","0","-31.0","0","",,NA,"8.8","0",NA,"","3","",,NA,"862.5","0.0","3030540"
"BLACK DIAMOND","50.707","-114.152","AB","-8.2","0",NA,"14.1","0","-30.8","0","",,NA,"2.1","23",NA,"","0","",,NA,"811.7","0.0","3030680"
"BLOOD TRIBE AGDM","49.567","-113.050","AB","-8.4","2",NA,"12.9","2","-32.4","1","",,NA,"11.7","6",NA,"","4","",,NA,"764.7","0.0","3030720"
"BOW ISLAND","49.734","-111.450","AB","-8.3","0",NA,"13.8","0","-30.2","0","",,NA,"6.1","0",NA,"","1","",,NA,"815.0","0.0","3030768"
"BOW ISLAND IRRIGATION AGDM","49.867","-111.383","AB","-8.4","0",NA,"13.4","0","-29.7","0","",,NA,"9.1","0",NA,"","2","",,NA,"818.8","0.0","3030772"
"BROCKET AGDM","49.617","-113.817","AB","-7.5","1",NA,"11.3","1","-28.9","0","",,NA,"10.1","1",NA,"","5","",,NA,"765.8","0.0","3030830"
"BROOKS","50.555","-111.849","AB","-10.0","0",NA,"11.6","0","-32.8","0","",,NA,"10.9","0",NA,"","2","",,NA,"867.0","0.0","3030QLP"
"CALGARY INTL A","51.123","-114.013","AB","-6.8","1",NA,"13.0","0","-26.1","1","14.5","0",NA,"10.5","0",NA,"0.0","4","",,NA,"743.1","0.0","3031092"
"CALGARY INT'L CS","51.109","-114.000","AB","-7.2","0",NA,"13.3","0","-26.3","0","",,NA,"9.1","0",NA,"1.0","3","",,NA,"780.8","0.0","3031094"
"CARDSTON","49.201","-113.286","AB","-6.2","0",NA,"13.8","0","-30.9","0","",,NA,"15.5","0",NA,"","4","",,NA,"748.7","0.0","3031322"
"CARWAY","49.001","-113.376","AB","-8.3","0",NA,"10.4","0","-31.1","0","",,NA,"17.1","0",NA,"11.0","6","",,NA,"813.8","0.0","3031402"
"CHAMPION AGDM","50.282","-113.350","AB","-8.7","0",NA,"15.6","0","-33.8","0","",,NA,"7.3","4",NA,"","2","",,NA,"828.1","0.0","3031480"
"CLARESHOLM","50.004","-113.639","AB","-7.5","0",NA,"15.8","0","-33.7","0","",,NA,"10.7","0",NA,"1.0","2","",,NA,"790.1","0.0","3031640"
"COP UPPER","51.076","-114.222","AB","-6.7","0",NA,"11.8","0","-24.3","0","",,NA,"9.2","0",NA,"","3","",,NA,"766.9","0.0","3031875"
"ENCHANT AGDM","50.183","-112.433","AB","-8.3","0",NA,"15.1","0","-28.6","0","",,NA,"7.1","1",NA,"","2","",,NA,"813.9","0.0","3032422"
"ETZIKOM AGCM","49.553","-111.054","AB","-9.7","0",NA,"11.4","0","-35.0","0","",,NA,"5.9","4",NA,"","1","",,NA,"857.7","0.0","3032450"
"FINCASTLE AGDM","49.800","-112.033","AB","-7.4","0",NA,"14.5","0","-30.7","0","",,NA,"8.3","1",NA,"","3","",,NA,"788.3","0.0","3032550"
"FOREMOST AGDM","49.483","-111.486","AB","-8.7","2",NA,"11.7","1","-31.7","1","",,NA,"7.5","4",NA,"","3","",,NA,"773.1","0.0","3032642"
"FORT MACLEOD AGCM","49.786","-113.379","AB","-7.4","0",NA,"14.3","0","-30.8","0","",,NA,"8.2","1",NA,"","2","",,NA,"787.0","0.0","3032683"
"GLEICHEN AGCM","50.934","-112.941","AB","-8.6","0",NA,"11.3","0","-28.4","0","",,NA,"8.8","0",NA,"","2","",,NA,"826.1","0.0","3032801"
"GRASSY LAKE","49.874","-111.733","AB","-8.6","4",NA,"14.5","3","-28.6","3","",,NA,"6.9","6",NA,"","1","",,NA,"717.0","0.0","3032927"
"IRON SPRINGS AGDM","49.900","-112.733","AB","-8.0","4",NA,"14.0","4","-29.4","0","",,NA,"7.7","5",NA,"","2","",,NA,"702.5","0.0","3033498"
"IRVINE AGCM","49.989","-110.261","AB","-8.1","0",NA,"13.7","0","-30.0","0","",,NA,"5.5","1",NA,"","2","",,NA,"809.3","0.0","3033550"
"LETHBRIDGE","49.630","-112.799","AB","-5.0","8",NA,"13.7","8","-28.5","8","",,NA,"0.0","8",NA,"","0","",,NA,"528.7","0.0","3033875"
"LETHBRIDGE CDA","49.695","-112.768","AB","",,NA,"",,"",,"",,NA,"14.0","2",NA,"0.0","5","",,NA,"","","3033890"
"LETHBRIDGE DEMO FARM AGDM","49.683","-112.750","AB","-7.2","1",NA,"13.9","1","-29.8","0","",,NA,"7.4","3",NA,"","3","",,NA,"755.3","0.0","3033897"
"MEDICINE HAT","50.019","-110.721","AB","-7.5","8",NA,"14.1","8","-28.8","8","",,NA,"2.7","8",NA,"","1","",,NA,"585.7","0.0","3034479"
"MEDICINE HAT RCS","50.025","-110.717","AB","-8.3","0",NA,"13.6","0","-31.7","0","",,NA,"8.1","0",NA,"","1","",,NA,"815.5","0.0","3034485"
"MOSSLEIGH AGCM","50.673","-113.349","AB","-4.9","7",NA,"14.2","7","-28.1","5","",,NA,"3.1","8",NA,"","1","",,NA,"549.0","0.0","3034577"
"NIER AGDM","51.369","-114.099","AB","-6.5","2",NA,"12.8","1","-27.6","1","",,NA,"6.9","3",NA,"","1","",,NA,"710.8","0.0","3034795"
"PINCHER CREEK","49.521","-113.997","AB","-8.6","8",NA,"9.3","8","-31.7","8","",,NA,"0.0","8",NA,"","0","",,NA,"612.7","0.0","3035198"
"PINCHER CREEK CLIMATE","49.522","-114.005","AB","-8.5","0",NA,"8.9","0","-32.0","0","",,NA,"18.3","0",NA,"1.0","6","",,NA,"820.7","0.0","3035208"
"QUEENSTOWN","50.606","-112.983","AB","-8.5","0","-1.0","11.0","0","-31.0","0","9.0","0","63.0","9.0","0","63.0","0.0","2","","",NA,"820.5","0.0","3035340"
"QUEENSTOWN","50.598","-112.803","AB","-8.4","0",NA,"11.1","0","-28.0","0","",,NA,"9.3","1",NA,"","1","",,NA,"818.1","0.0","3035342"
"RAYMOND AGDM","49.483","-112.683","AB","-7.7","0",NA,"12.7","0","-31.5","0","",,NA,"5.9","9",NA,"","1","",,NA,"797.9","0.0","3035422"
"ROLLING HILLS AGCM","50.265","-111.701","AB","-9.6","0",NA,"13.5","0","-31.4","0","",,NA,"7.9","1",NA,"","3","",,NA,"855.6","0.0","3035530"
"ROSEMARY AGDM","50.833","-112.050","AB","-10.5","0",NA,"11.0","0","-34.7","0","",,NA,"10.7","5",NA,"","3","",,NA,"883.0","0.0","3035650"
"SEVEN PERSONS AGDM","49.917","-110.917","AB","-8.8","0",NA,"13.2","0","-31.5","0","",,NA,"7.8","1",NA,"","1","",,NA,"831.5","0.0","3035845"
"STANDARD AGCM","51.228","-112.982","AB","-6.3","2",NA,"14.8","2","-27.3","1","",,NA,"5.8","6",NA,"","2","",,NA,"706.1","0.0","3036086"
"STAVELY AAFC","50.183","-113.883","AB","-6.0","0",NA,"13.9","0","-24.5","0","",,NA,"15.2","0",NA,"","3","",,NA,"745.0","0.0","3036099"
"STRATHMORE AGDM","51.033","-113.283","AB","-8.2","0",NA,"10.8","0","-25.9","0","",,NA,"4.3","9",NA,"","1","",,NA,"813.0","0.0","3036205"
"TABER","49.792","-112.124","AB","0.2","23",NA,"13.0","17","-24.0","18","32.0","17",NA,"32.0","17",NA,"0.0","2","","",NA,"142.3","0.0","3036360"
"TRAVERS AGCM","50.304","-112.863","AB","-7.5","0",NA,"13.2","0","-26.8","0","",,NA,"6.3","0",NA,"","2","",,NA,"790.5","0.0","3036500"
"VAUXHALL CDA CS","50.050","-112.133","AB","-8.6","0",NA,"15.3","0","-31.9","0","",,NA,"8.3","0",NA,"","2","",,NA,"823.5","0.0","3036682"
