"Environment and Climate Change Canada"
"Monthly Values for April - 2017"

"Legend"
"Stn_Name","Station Name"
"Lat","Latitude (North + , degrees)"
"Long","Longitude (West - , degrees)"
"Prov","Province"
"Tm","Mean Temperature (°C)"
"DwTm","Days without Valid Mean Temperature"
"D","Mean Temperature difference from Normal (1981-2010) (°C)"
"Tx","Highest Monthly Maximum Temperature (°C)"
"DwTx","Days without Valid Maximum Temperature"
"Tn","Lowest Monthly Minimum Temperature (°C)"
"DwTn","Days without Valid Minimum Temperature"
"S","Snowfall (cm)"
"DwS","Days without Valid Snowfall"
"S%N","Percent of Normal (1981-2010) Snowfall"
"P","Total Precipitation (mm)"
"DwP","Days without Valid Precipitation"
"P%N","Percent of Normal (1981-2010) Precipitation"
"S_G","Snow on the ground at the end of the month (cm)"
"Pd","Number of days with Precipitation 1.0 mm or more"
"BS","Bright Sunshine (hours)"
"DwBS","Days without Valid Bright Sunshine"
"BS%","Percent of Normal (1981-2010) Bright Sunshine"
"HDD","Degree Days below 18 °C"
"CDD","Degree Days above 18 °C"
"Clim_ID","Climate Identifier"
"NA","Not Available"

"Stn_Name","Lat","Long","Prov","Tm","DwTm","D","Tx","DwTx","Tn","DwTn","S","DwS","S%N","P","DwP","P%N","S_G","Pd","BS","DwBS","BS%","HDD","CDD","Clim_ID"
"GLEICHEN AGCM","50.934","-112.941","AB","4.9","1",NA,"19.1","1","-8.2","0","",,NA,"30.0","1",NA,"","6","",,NA,"380.7","0.0","3032801"
"GRASSY LAKE","49.874","-111.733","AB","6.9","3",NA,"21.5","1","-4.8","2","",,NA,"19.8","3",NA,"","6","",,NA,"300.1","0.0","3032927"
"IRON SPRINGS AGDM","49.900","-112.733","AB","6.2","5",NA,"19.3","5","-4.3","2","",,NA,"25.5","6",NA,"","6","",,NA,"295.3","0.0","3033498"
"IRVINE AGCM","49.989","-110.261","AB","6.6","0",NA,"22.5","0","-4.7","0","",,NA,"49.1","2",NA,"","9","",,NA,"341.0","0.0","3033550"
"LETHBRIDGE","49.630","-112.799","AB","6.1","11",NA,"19.6","11","-5.6","11","",,NA,"26.8","11",NA,"","7","",,NA,"226.3","0.0","3033875"
"LETHBRIDGE CDA","49.695","-112.768","AB","",,NA,"",,"",,"",,NA,"15.4","3",NA,"0.0","5","",,NA,"","","3033890"
"LETHBRIDGE DEMO FARM AGDM","49.683","-112.750","AB","6.1","5",NA,"19.6","5","-4.5","0","",,NA,"27.0","5",NA,"","7","",,NA,"297.2","0.0","3033897"
"MEDICINE HAT","50.019","-110.721","AB","7.0","1",NA,"23.1","1","-4.7","1","",,NA,"40.0","1",NA,"","8","",,NA,"319.4","0.0","3034479"
"MEDICINE HAT RCS","50.025","-110.717","AB","7.1","0",NA,"23.0","0","-4.2","0","",,NA,"44.1","0",NA,"","8","",,NA,"327.9","0.0","3034485"
"MOSSLEIGH AGCM","50.673","-113.349","AB","5.0","0",NA,"19.5","0","-9.7","0","",,NA,"47.9","0",NA,"","10","",,NA,"388.9","0.0","3034577"
"NIER AGDM","51.369","-114.099","AB","3.2","5",NA,"16.5","4","-7.4","2","",,NA,"15.6","5",NA,"","4","",,NA,"371.0","0.0","3034795"
"PINCHER CREEK","49.521","-113.997","AB","5.1","7",NA,"16.7","7","-7.7","7","",,NA,"57.7","7",NA,"","9","",,NA,"297.5","0.0","3035198"
"PINCHER CREEK CLIMATE","49.522","-114.005","AB","4.6","0",NA,"16.1","0","-8.2","0","",,NA,"74.0","0",NA,"0.0","12","",,NA,"403.4","0.0","3035208"
"QUEENSTOWN","50.606","-112.983","AB","4.3","0","-1.0","19.0","0","-8.5","0","0.0","0","0.0","33.7","0","108.0","0.0","8","","",NA,"410.5","0.0","3035340"
"QUEENSTOWN","50.598","-112.803","AB","5.1","1",NA,"19.1","1","-7.7","0","",,NA,"23.1","1",NA,"","6","",,NA,"373.7","0.0","3035342"
"RAYMOND AGDM","49.483","-112.683","AB","6.5","7",NA,"19.1","6","-5.4","3","",,NA,"22.3","7",NA,"","7","",,NA,"264.3","0.0","3035422"
"ROLLING HILLS AGCM","50.265","-111.701","AB","5.8","0",NA,"20.8","0","-7.4","0","",,NA,"16.7","3",NA,"","4","",,NA,"365.0","0.0","3035530"
"ROSEMARY AGDM","50.833","-112.050","AB","5.1","0",NA,"21.2","0","-9.1","0","",,NA,"18.1","3",NA,"","5","",,NA,"385.6","0.0","3035650"
"SEVEN PERSONS AGDM","49.917","-110.917","AB","6.4","1",NA,"22.0","1","-5.6","0","",,NA,"48.8","1",NA,"","7","",,NA,"335.3","0.0","3035845"
"STANDARD AGCM","51.228","-112.982","AB","5.2","0",NA,"20.3","0","-8.2","0","",,NA,"28.0","8",NA,"","5","",,NA,"384.8","0.0","3036086"
"STAVELY AAFC","50.183","-113.883","AB","4.2","0",NA,"15.3","0","-4.4","0","",,NA,"89.9","0",NA,"","13","",,NA,"413.0","0.0","3036099"
"STRATHMORE AGDM","51.033","-113.283","AB","4.7","1",NA,"18.1","1","-7.5","0","",,NA,"35.9","4",NA,"","5","",,NA,"385.4","0.0","3036205"
"TABER","49.792","-112.124","AB","6.5","22",NA,"20.5","18","-3.0","18","0.0","17",NA,"19.3","17",NA,"","5","","",NA,"92.0","0.0","3036360"
"TRAVERS AGCM","50.304","-112.863","AB","5.7","1",NA,"19.0","1","-5.7","0","",,NA,"34.9","2",NA,"","8","",,NA,"357.0","0.0","3036500"
"VAUXHALL CDA CS","50.050","-112.133","AB","6.4","0",NA,"20.2","0","-6.4","0","",,NA,"16.8","0",NA,"","6","",,NA,"346.7","0.0","3036682"
"WRENTHAM AGDM","49.500","-112.117","AB","6.2","8",NA,"19.7","5","-5.3","6","",,NA,"9.4","9",NA,"","3","",,NA,"259.2","0.0","3037675"
"OKOTOKS","50.729","-113.961","AB","5.6","0","0.6","18.5","0","-6.5","0","17.4","0","80.0","77.5","0","205.0","0.0","17","","",NA,"372.9","0.0","303M9JM"
"PICTURE BUTTE WEST","49.871","-112.788","AB","6.6","0",NA,"20.0","0","-6.0","0","3.0","0",NA,"36.7","0",NA,"0.0","9","","",NA,"341.6","0.0","303N1G3"
"DEL BONITA AGDM","49.050","-112.817","AB","4.0","3",NA,"16.2","1","-7.3","3","",,NA,"39.6","3",NA,"","9","",,NA,"378.3","0.0","3042045"
"MANYBERRIES AGCM","49.364","-110.678","AB","5.8","0",NA,"21.6","0","-9.1","0","",,NA,"24.6","4",NA,"","7","",,NA,"365.5","0.0","3044203"
"MASINASIN AGDM","49.137","-111.652","AB","6.4","7",NA,"20.5","5","-5.0","3","",,NA,"25.5","7",NA,"0.0","7","",,NA,"267.7","0.0","3044232"
"MILK RIVER","49.133","-112.050","AB","6.2","0",NA,"20.9","0","-6.8","0","",,NA,"58.4","0",NA,"0.0","10","",,NA,"354.9","0.0","3044533"
"ONEFOUR CDA","49.117","-110.467","AB","6.2","0",NA,"22.0","0","-6.1","0","",,NA,"28.1","0",NA,"0.0","9","",,NA,"354.6","0.0","3044923"
"PAKOWKI LAKE AGCM","49.225","-111.126","AB","6.5","0",NA,"22.1","0","-5.7","0","",,NA,"19.5","6",NA,"","9","",,NA,"345.8","0.0","3045000"
"BANFF CS","51.193","-115.552","AB","3.1","0",NA,"12.6","0","-7.2","0","",,NA,"65.9","0",NA,"1.0","13","",,NA,"447.0","0.0","3050519"
"BEAVER MINES","49.468","-114.175","AB","4.3","0",NA,"14.1","0","-8.0","0","",,NA,"93.8","0",NA,"1.0","12","",,NA,"411.3","0.0","3050602"
"BOW VALLEY","51.083","-115.067","AB","3.6","1",NA,"15.9","1","-7.0","0","",,NA,"60.9","1",NA,"","13","",,NA,"418.4","0.0","3050778"
"CROWSNEST","49.628","-114.482","AB","3.6","0",NA,"13.2","0","-9.9","0","",,NA,"0.0","24",NA,"","0","",,NA,"431.8","0.0","3051R4R"
"JASPER WARDEN","52.926","-118.030","AB","3.7","0",NA,"15.3","0","-9.8","0","",,NA,"25.2","0",NA,"","8","",,NA,"429.6","0.0","3053536"
"KANANASKIS","51.028","-115.035","AB","3.2","0","0.0","13.0","0","-11.0","0","66.0","0","147.0","63.2","0","114.0","0.0","9","","",NA,"444.1","0.0","3053600"
"NORDEGG CS","52.492","-116.040","AB","1.9","0",NA,"12.3","0","-8.3","0","",,NA,"69.6","0",NA,"1.0","16","",,NA,"483.4","0.0","3054843"
"PEKISKO","50.368","-114.416","AB","3.0","5",NA,"14.6","3","-8.0","2","",,NA,"101.3","5",NA,"0.0","11","",,NA,"375.1","0.0","3055119"
"WATERTON PARK GATE","49.131","-113.809","AB","5.0","0",NA,"16.4","0","-8.2","0","",,NA,"65.2","0",NA,"","10","",,NA,"390.9","0.0","3056214"
"NAKISKA RIDGETOP","50.943","-115.190","AB","-3.5","0",NA,"4.0","0","-12.0","0","",,NA,"",,NA,"","","",,NA,"646.3","0.0","305MGFF"
"ATHABASCA AGCM","54.635","-113.382","AB","2.8","0",NA,"15.5","0","-6.9","0","",,NA,"63.2","0",NA,"","11","",,NA,"454.7","0.0","3060330"
"ATMORE AGDM","54.782","-112.825","AB","1.9","5",NA,"15.6","3","-11.1","3","",,NA,"46.6","5",NA,"","8","",,NA,"402.3","0.0","3060406"
"BARRHEAD CS","54.095","-114.448","AB","3.1","0",NA,"15.7","0","-7.5","0","",,NA,"61.5","0",NA,"3.0","10","",,NA,"447.7","0.0","3060535"
"CAMPSIE AUTO","54.131","-114.678","AB","3.0","0",NA,"15.4","0","-6.6","0","",,NA,"66.5","0",NA,"","10","",,NA,"449.6","0.0","3061201"
"DAPP AGDM","54.317","-113.950","AB","3.4","11",NA,"15.3","10","-4.4","5","",,NA,"15.3","13",NA,"","5","",,NA,"277.6","0.0","3061975"
"EDSON","53.579","-116.465","AB","2.3","12",NA,"14.2","12","-6.6","12","",,NA,"32.1","12",NA,"","7","",,NA,"282.3","0.0","3062239"
"EDSON CLIMATE","53.580","-116.453","AB","2.5","2",NA,"14.6","2","-5.8","0","",,NA,"57.5","2",NA,"0.0","15","",,NA,"433.0","0.0","3062246"
"ENTWISTLE","53.600","-114.983","AB","3.3","2","-1.7","15.0","2","-11.0","2","41.0","2",NA,"97.4","2",NA,"0.0","16","","",NA,"412.3","0.0","3062451"
"EVANSBURG2 AGCM","53.614","-115.062","AB","2.2","0",NA,"14.1","0","-15.8","0","",,NA,"78.2","0",NA,"","13","",,NA,"474.1","0.0","3062476"
"FORT ASSINIBOINE AGCM","54.410","-114.769","AB","2.9","3",NA,"15.2","1","-6.6","2","",,NA,"75.9","3",NA,"","11","",,NA,"408.9","0.0","3062660"
"FORT MCMURRAY CS","56.651","-111.213","AB","2.5","0",NA,"17.5","0","-9.3","0","",,NA,"13.3","0",NA,"4.0","3","",,NA,"465.1","0.0","3062696"
"FORT MCMURRAY A","56.653","-111.223","AB","3.2","8",NA,"17.5","8","-9.1","8","",,NA,"7.4","8",NA,"","2","",,NA,"325.2","0.0","3062697"
"HENDRICKSON CREEK","53.795","-118.447","AB","-0.4","0",NA,"13.6","0","-16.2","0","",,NA,"102.8","0",NA,"62.0","17","",,NA,"550.9","0.0","3063135"
"HIGH PRAIRIE AGDM","55.396","-116.479","AB","2.7","0",NA,"14.0","0","-8.5","0","",,NA,"36.9","0",NA,"","10","",,NA,"459.7","0.0","3063165"
"ISLAND LAKE SOUTH","54.821","-113.543","AB","2.6","0",NA,"15.3","0","-8.6","0","",,NA,"70.6","0",NA,"5.0","10","",,NA,"463.4","0.0","3063600"
"LAC LA BICHE CLIMATE","54.769","-112.024","AB","2.6","0",NA,"14.7","0","-10.3","0","",,NA,"69.1","0",NA,"1.0","10","",,NA,"461.9","0.0","3063686"
"MILDRED LAKE","57.041","-111.559","AB","2.7","0",NA,"17.7","0","-12.4","0","",,NA,"11.0","0",NA,"24.0","3","",,NA,"459.5","0.0","3064528"
"RICH LAKE AGDM","54.500","-111.700","AB","1.1","0",NA,"14.9","0","-12.5","0","",,NA,"61.2","0",NA,"","13","",,NA,"506.7","0.0","3065475"
"SLAVE LAKE","55.293","-114.777","AB","2.4","12",NA,"10.8","12","-7.7","12","",,NA,"51.7","12",NA,"","5","",,NA,"281.6","0.0","3065995"
"SLAVE LAKE RCS","55.293","-114.777","AB","2.2","0",NA,"13.1","0","-8.5","0","",,NA,"57.0","0",NA,"","11","",,NA,"474.3","0.0","3065997"
"TAWATINAW AGCM","54.300","-113.520","AB","2.7","4",NA,"16.0","2","-8.3","2","",,NA,"53.8","3",NA,"","10","",,NA,"398.3","0.0","3066367"
"WHITECOURT A","54.144","-115.787","AB","",,NA,"13.1","0","",,"",,NA,"",,NA,"","","",,NA,"","","3067373"
"WILLOW CREEK 1","53.386","-118.348","AB","1.1","6",NA,"11.8","3","-13.2","4","",,NA,"22.5","7",NA,"2.0","7","",,NA,"406.1","0.0","306GE70"
"BEAVERLODGE RCS","55.197","-119.396","AB","2.8","0",NA,"13.5","0","-7.4","0","",,NA,"41.1","0",NA,"","9","",,NA,"454.7","0.0","3070600"
"BROWNVALE AGCM","56.118","-117.886","AB","2.3","11",NA,"13.6","7","-9.0","5","",,NA,"8.6","11",NA,"","2","",,NA,"298.8","0.0","3070800"
"EAGLESHAM AGCM","55.808","-117.887","AB","3.3","0",NA,"16.0","0","-9.5","0","",,NA,"48.9","0",NA,"","6","",,NA,"441.5","0.0","3072151"
"FAIRVIEW AGDM","56.081","-118.439","AB","2.5","0",NA,"14.9","0","-11.1","0","",,NA,"31.3","1",NA,"","8","",,NA,"463.9","0.0","3072525"
"FORT CHIPEWYAN","58.767","-111.117","AB","-0.4","4",NA,"15.4","4","-15.1","4","",,NA,"0.0","4",NA,"","0","",,NA,"477.8","0.0","3072655"
"FORT CHIPEWYAN RCS","58.767","-111.117","AB","-0.4","0",NA,"15.6","0","-15.2","0","",,NA,"1.0","0",NA,"0.0","0","",,NA,"552.4","0.0","3072659"
"FORT VERMILION","58.382","-116.040","AB","2.9","0",NA,"17.1","0","-10.8","0","",,NA,"6.1","0",NA,"","3","",,NA,"453.6","0.0","3072723"
"GRANDE PRAIRIE A","55.180","-118.885","AB","3.1","0",NA,"14.4","0","-6.8","0","37.3","0",NA,"53.2","0",NA,"0.0","9","",,NA,"446.0","0.0","3072921"
"HAWK HILLS AGCM","57.265","-117.298","AB","2.6","0",NA,"16.3","0","-9.4","0","",,NA,"12.0","0",NA,"","5","",,NA,"462.9","0.0","3073071"
"HIGH LEVEL","58.622","-117.165","AB","2.5","2",NA,"16.8","2","-10.9","2","",,NA,"3.0","2",NA,"","1","",,NA,"434.5","0.0","3073140"
"HIGH LEVEL A","58.621","-117.165","AB","2.3","0","0.3","17.0","0","-11.0","0","8.0","0","105.0","6.8","0","46.0","0.0","2","","",NA,"471.3","0.0","3073146"
"JEAN COTE AGCM","55.913","-117.120","AB","2.7","0",NA,"14.9","0","-8.2","0","",,NA,"27.0","0",NA,"","7","",,NA,"457.9","0.0","3073535"
"LA CRETE AGCM","58.172","-116.343","AB","3.1","0",NA,"17.1","0","-10.1","0","",,NA,"10.0","0",NA,"","4","",,NA,"447.3","0.0","3073730"
"LA GLACE AGCM","55.422","-119.255","AB","2.4","0",NA,"13.3","0","-7.6","0","",,NA,"40.1","0",NA,"","10","",,NA,"467.0","0.0","3073740"
"MANNING","56.951","-117.644","AB","0.5","23","-2.9","12.0","23","-9.0","23","2.0","23",NA,"2.0","23",NA,"","1","","",NA,"122.6","0.0","3074182"
"MANNING AGDM","56.974","-117.451","AB","2.3","10",NA,"15.6","7","-8.8","6","",,NA,"",,NA,"","","",,NA,"314.0","0.0","3074190"
"CLEARDALE AGDM","56.314","-119.745","AB","2.6","8",NA,"14.7","4","-8.3","8","",,NA,"27.3","9",NA,"","5","",,NA,"339.5","0.0","3074935"
"PEACE RIVER A","56.227","-117.448","AB","2.6","0",NA,"14.6","0","-8.1","0","19.6","0",NA,"26.0","0",NA,"","3","",,NA,"462.7","0.0","3075041"
"PEORIA AGDM","55.621","-118.293","AB","2.8","5",NA,"13.6","3","-13.7","2","",,NA,"24.0","7",NA,"","4","",,NA,"380.2","0.0","3075160"
"RED EARTH","56.552","-115.278","AB","3.0","5",NA,"15.4","2","-7.2","3","",,NA,"23.0","5",NA,"","4","",,NA,"375.4","0.0","3075488"
"RYCROFT AGCM","55.777","-118.668","AB","2.6","7",NA,"13.8","6","-13.6","2","",,NA,"29.7","7",NA,"","4","",,NA,"354.6","0.0","3075601"
"SAVANNA AGCM","56.076","-119.345","AB","3.1","5",NA,"14.2","2","-12.8","3","",,NA,"20.8","4",NA,"","5","",,NA,"372.7","0.0","3075770"
"SIMONETTE","54.425","-117.741","AB","2.1","16","-1.5","15.0","9","-7.0","10","14.6","9",NA,"38.4","9",NA,"0.0","11","","",NA,"222.0","0.0","3075937"
"SPIRIT RIVER AUTO STATION","55.695","-119.230","AB","2.1","6",NA,"13.1","3","-9.4","3","",,NA,"51.7","6",NA,"38.0","7","",,NA,"381.2","0.0","3076069"
"TEEPEE CREEK AGCM","55.352","-118.408","AB","4.0","8",NA,"13.6","5","-5.0","5","",,NA,"27.9","8",NA,"","6","",,NA,"308.2","0.0","3076366"
"VALLEYVIEW AGDM","55.098","-117.199","AB","4.0","10",NA,"14.8","9","-4.2","3","",,NA,"42.6","10",NA,"","9","",,NA,"279.5","0.0","3076680"
"GARDEN RIVER","58.711","-113.866","AB","1.5","0",NA,"19.3","0","-14.6","0","",,NA,"",,NA,"","","",,NA,"496.3","0.0","307KPFP"
"COLD LAKE A","54.417","-110.283","AB","2.3","0","-1.8","17.2","0","-12.1","0","43.8","0","314.0","74.0","0","236.0","0.0","12","",,NA,"471.0","0.0","3081680"
"DUPRE AGCM","54.367","-110.868","AB","2.3","0",NA,"16.7","0","-8.7","0","",,NA,"74.4","0",NA,"","9","",,NA,"470.2","0.0","3081690"
