"Environment and Climate Change Canada"
"Monthly Values for June - 2017"

"Legend"
"Stn_Name","Station Name"
"Lat","Latitude (North + , degrees)"
"Long","Longitude (West - , degrees)"
"Prov","Province"
"Tm","Mean Temperature (°C)"
"DwTm","Days without Valid Mean Temperature"
"D","Mean Temperature difference from Normal (1981-2010) (°C)"
"Tx","Highest Monthly Maximum Temperature (°C)"
"DwTx","Days without Valid Maximum Temperature"
"Tn","Lowest Monthly Minimum Temperature (°C)"
"DwTn","Days without Valid Minimum Temperature"
"S","Snowfall (cm)"
"DwS","Days without Valid Snowfall"
"S%N","Percent of Normal (1981-2010) Snowfall"
"P","Total Precipitation (mm)"
"DwP","Days without Valid Precipitation"
"P%N","Percent of Normal (1981-2010) Precipitation"
"S_G","Snow on the ground at the end of the month (cm)"
"Pd","Number of days with Precipitation 1.0 mm or more"
"BS","Bright Sunshine (hours)"
"DwBS","Days without Valid Bright Sunshine"
"BS%","Percent of Normal (1981-2010) Bright Sunshine"
"HDD","Degree Days below 18 °C"
"CDD","Degree Days above 18 °C"
"Clim_ID","Climate Identifier"
"NA","Not Available"

"Stn_Name","Lat","Long","Prov","Tm","DwTm","D","Tx","DwTx","Tn","DwTn","S","DwS","S%N","P","DwP","P%N","S_G","Pd","BS","DwBS","BS%","HDD","CDD","Clim_ID"
"LETHBRIDGE","49.630","-112.799","AB","16.1","4",NA,"32.3","4","3.2","4","",,NA,"28.3","4",NA,"","4","",,NA,"59.0","10.8","3033875"
"LETHBRIDGE CDA","49.695","-112.768","AB","",,NA,"",,"",,"",,NA,"34.5","2",NA,"0.0","6","",,NA,"","","3033890"
"LETHBRIDGE DEMO FARM AGDM","49.683","-112.750","AB","16.0","2",NA,"31.2","2","4.1","0","",,NA,"64.0","4",NA,"","7","",,NA,"63.2","7.4","3033897"
"MEDICINE HAT","50.019","-110.721","AB","17.6","4",NA,"33.0","4","5.4","4","",,NA,"66.6","4",NA,"","11","",,NA,"37.9","27.8","3034479"
"MEDICINE HAT RCS","50.025","-110.717","AB","17.2","0",NA,"32.7","0","2.5","0","",,NA,"64.3","0",NA,"","10","",,NA,"51.0","28.0","3034485"
"MOSSLEIGH AGCM","50.673","-113.349","AB","15.3","0",NA,"31.6","0","0.7","0","",,NA,"45.7","0",NA,"","6","",,NA,"91.4","11.1","3034577"
"NIER AGDM","51.369","-114.099","AB","12.8","2",NA,"29.6","2","-0.1","0","",,NA,"36.4","2",NA,"","6","",,NA,"148.6","2.5","3034795"
"PINCHER CREEK","49.521","-113.997","AB","14.3","4",NA,"31.2","4","1.2","4","",,NA,"74.4","4",NA,"","6","",,NA,"97.6","2.3","3035198"
"PINCHER CREEK CLIMATE","49.522","-114.005","AB","14.2","0",NA,"31.2","0","1.2","0","",,NA,"93.3","0",NA,"","6","",,NA,"116.6","4.0","3035208"
"QUEENSTOWN","50.606","-112.983","AB","15.1","0","0.2","31.5","0","2.0","0","0.0","0",NA,"51.7","0","67.0","0.0","6","","",NA,"92.8","4.4","3035340"
"QUEENSTOWN","50.598","-112.803","AB","17.2","24",NA,"28.7","24","-15.5","21","",,NA,"23.8","5",NA,"","6","",,NA,"5.6","0.9","3035342"
"RAYMOND AGDM","49.483","-112.683","AB","16.0","6",NA,"31.5","6","3.5","0","",,NA,"37.1","13",NA,"","4","",,NA,"60.5","11.7","3035422"
"ROLLING HILLS AGCM","50.265","-111.701","AB","16.4","0",NA,"33.0","0","2.1","0","",,NA,"62.4","1",NA,"","8","",,NA,"62.2","15.2","3035530"
"ROSEMARY AGDM","50.833","-112.050","AB","15.5","0",NA,"32.3","0","1.9","0","",,NA,"47.7","0",NA,"","10","",,NA,"82.4","8.7","3035650"
"SEVEN PERSONS AGDM","49.917","-110.917","AB","16.7","0",NA,"32.8","0","3.7","0","",,NA,"51.4","0",NA,"","6","",,NA,"61.5","22.5","3035845"
"STANDARD AGCM","51.228","-112.982","AB","15.8","2",NA,"28.7","1","4.8","1","",,NA,"76.6","4",NA,"","7","",,NA,"71.0","8.1","3036086"
"STAVELY AAFC","50.183","-113.883","AB","14.0","0",NA,"28.5","0","4.5","0","",,NA,"77.6","0",NA,"","6","",,NA,"122.0","3.3","3036099"
"STRATHMORE AGDM","51.033","-113.283","AB","15.2","0",NA,"29.6","0","4.9","0","",,NA,"61.7","0",NA,"","9","",,NA,"87.4","4.5","3036205"
"TABER","49.792","-112.124","AB","17.5","17",NA,"33.5","13","8.0","12","0.0","13",NA,"65.9","13",NA,"","6","","",NA,"17.2","10.9","3036360"
"TRAVERS AGCM","50.304","-112.863","AB","16.3","0",NA,"30.6","0","5.2","0","",,NA,"77.7","0",NA,"","8","",,NA,"63.6","12.0","3036500"
"VAUXHALL CDA CS","50.050","-112.133","AB","16.9","0",NA,"33.0","0","4.9","0","",,NA,"50.9","0",NA,"","8","",,NA,"51.7","18.1","3036682"
"WRENTHAM AGDM","49.500","-112.117","AB","15.7","6",NA,"31.0","5","3.5","2","",,NA,"41.0","6",NA,"","4","",,NA,"64.8","8.9","3037675"
"OKOTOKS","50.729","-113.961","AB","16.0","0","2.3","33.0","0","3.0","0","0.0","0",NA,"69.4","0","56.0","0.0","9","","",NA,"73.1","13.5","303M9JM"
"PICTURE BUTTE WEST","49.871","-112.788","AB","16.9","2",NA,"33.0","1","5.0","1","0.0","1",NA,"75.6","1",NA,"0.0","7","","",NA,"51.3","19.2","303N1G3"
"DEL BONITA AGDM","49.050","-112.817","AB","13.3","1",NA,"27.0","1","1.0","0","",,NA,"64.1","1",NA,"","7","",,NA,"137.8","1.0","3042045"
"MANYBERRIES AGCM","49.364","-110.678","AB","15.1","0",NA,"31.7","0","-0.4","0","",,NA,"85.1","1",NA,"","8","",,NA,"103.7","16.3","3044203"
"MASINASIN AGDM","49.137","-111.652","AB","15.9","11",NA,"29.8","11","4.2","2","",,NA,"5.8","11",NA,"","2","",,NA,"47.4","7.1","3044232"
"MILK RIVER","49.133","-112.050","AB","15.8","1",NA,"31.4","1","3.8","0","",,NA,"93.1","1",NA,"","7","",,NA,"77.6","13.7","3044533"
"ONEFOUR CDA","49.117","-110.467","AB","16.3","0",NA,"34.4","0","3.3","0","",,NA,"48.0","0",NA,"","6","",,NA,"70.8","20.5","3044923"
"PAKOWKI LAKE AGCM","49.225","-111.126","AB","16.3","0",NA,"33.1","0","4.4","0","",,NA,"48.8","2",NA,"","5","",,NA,"70.5","19.6","3045000"
"BANFF CS","51.193","-115.552","AB","12.1","0",NA,"27.1","0","-0.7","0","",,NA,"71.7","0",NA,"","7","",,NA,"175.8","0.0","3050519"
"BEAVER MINES","49.468","-114.175","AB","13.7","0",NA,"29.7","0","0.7","0","",,NA,"47.7","0",NA,"","6","",,NA,"131.1","2.1","3050602"
"BOW VALLEY","51.083","-115.067","AB","13.3","0",NA,"30.9","0","-0.9","0","",,NA,"39.2","0",NA,"","6","",,NA,"140.7","0.8","3050778"
"CROWSNEST","49.628","-114.482","AB","12.5","0",NA,"28.1","0","-1.8","0","",,NA,"40.8","3",NA,"","9","",,NA,"165.6","0.0","3051R4R"
"JASPER WARDEN","52.926","-118.030","AB","13.0","0",NA,"29.9","0","0.4","0","",,NA,"58.1","0",NA,"","8","",,NA,"154.2","2.7","3053536"
"KANANASKIS","51.028","-115.035","AB","12.7","0","1.3","28.0","0","0.0","0","0.0","0","0.0","72.1","0","60.0","0.0","7","","",NA,"157.6","0.0","3053600"
"NORDEGG CS","52.492","-116.040","AB","12.0","0",NA,"27.6","0","-0.2","0","",,NA,"87.8","8",NA,"","7","",,NA,"180.7","0.5","3054843"
"PEKISKO","50.368","-114.416","AB","12.1","7",NA,"28.8","4","0.8","3","",,NA,"18.1","9",NA,"","3","",,NA,"137.0","1.2","3055119"
"WATERTON PARK GATE","49.131","-113.809","AB","14.1","0",NA,"30.7","0","0.4","0","",,NA,"45.2","0",NA,"","4","",,NA,"121.4","5.2","3056214"
"NAKISKA RIDGETOP","50.943","-115.190","AB","6.4","0",NA,"18.1","0","-2.4","0","",,NA,"",,NA,"","","",,NA,"349.1","0.0","305MGFF"
"ATHABASCA AGCM","54.635","-113.382","AB","15.2","2",NA,"26.5","2","4.0","1","",,NA,"76.4","3",NA,"","11","",,NA,"86.2","7.7","3060330"
"ATMORE AGDM","54.782","-112.825","AB","13.2","5",NA,"25.5","5","1.3","1","",,NA,"59.0","5",NA,"","12","",,NA,"121.2","0.1","3060406"
"BARRHEAD CS","54.095","-114.448","AB","13.6","8",NA,"28.8","8","0.9","7","",,NA,"133.0","0",NA,"","10","",,NA,"103.3","7.0","3060535"
"BRULE BLACK CAT","53.350","-117.867","AB","13.1","5","1.1","29.5","3","1.0","2","0.0","2",NA,"88.8","2",NA,"0.0","12","","",NA,"123.5","0.8","3060903"
"CAMPSIE AUTO","54.131","-114.678","AB","14.7","12",NA,"25.7","11","1.8","3","",,NA,"86.5","13",NA,"","9","",,NA,"61.9","1.7","3061201"
"DAPP AGDM","54.317","-113.950","AB","14.7","2",NA,"27.8","2","2.6","0","",,NA,"78.8","3",NA,"","12","",,NA,"94.6","2.2","3061975"
"EDSON","53.579","-116.465","AB","13.4","6",NA,"27.9","6","0.3","6","",,NA,"56.2","6",NA,"","8","",,NA,"113.0","2.0","3062239"
"EDSON CLIMATE","53.580","-116.453","AB","13.8","0",NA,"27.7","0","1.4","0","",,NA,"59.7","0",NA,"","8","",,NA,"127.1","2.4","3062246"
"ENTWISTLE","53.600","-114.983","AB","15.4","11","1.1","27.0","11","4.0","11","0.0","11",NA,"90.8","11",NA,"0.0","13","","",NA,"55.1","6.1","3062451"
"EVANSBURG2 AGCM","53.614","-115.062","AB","14.1","0",NA,"26.9","0","0.3","0","",,NA,"115.7","0",NA,"","16","",,NA,"122.2","4.7","3062476"
"FORT ASSINIBOINE AGCM","54.410","-114.769","AB","15.0","4",NA,"27.6","3","3.1","2","",,NA,"84.4","5",NA,"","7","",,NA,"84.4","5.3","3062660"
"FORT MCMURRAY CS","56.651","-111.213","AB","15.6","1",NA,"28.2","1","3.2","0","",,NA,"52.2","1",NA,"","7","",,NA,"78.7","9.4","3062696"
"FORT MCMURRAY A","56.653","-111.223","AB","15.5","9",NA,"28.0","9","3.6","9","",,NA,"47.8","9",NA,"","6","",,NA,"59.8","8.1","3062697"
"HENDRICKSON CREEK","53.795","-118.447","AB","9.1","1",NA,"27.7","1","-3.4","0","",,NA,"171.8","1",NA,"","10","",,NA,"256.8","0.0","3063135"
"HIGH PRAIRIE AGDM","55.396","-116.479","AB","14.5","0",NA,"27.9","0","0.5","0","",,NA,"68.6","0",NA,"","9","",,NA,"110.6","4.9","3063165"
"ISLAND LAKE SOUTH","54.821","-113.543","AB","15.0","0",NA,"26.7","0","4.7","0","",,NA,"79.7","0",NA,"","14","",,NA,"94.7","4.6","3063600"
"LAC LA BICHE CLIMATE","54.769","-112.024","AB","15.1","0",NA,"27.2","0","4.3","0","",,NA,"53.2","0",NA,"","14","",,NA,"90.7","4.8","3063686"
"MILDRED LAKE","57.041","-111.559","AB","16.3","0",NA,"28.0","0","5.0","0","",,NA,"97.1","0",NA,"","8","",,NA,"64.6","13.0","3064528"
"RICH LAKE AGDM","54.500","-111.700","AB","13.3","0",NA,"25.3","0","1.8","0","",,NA,"48.0","0",NA,"","11","",,NA,"141.1","0.0","3065475"
"SLAVE LAKE","55.293","-114.777","AB","15.5","10",NA,"28.0","10","3.9","9","",,NA,"61.8","10",NA,"","7","",,NA,"55.2","5.0","3065995"
"SLAVE LAKE RCS","55.293","-114.777","AB","15.1","2",NA,"27.9","2","3.7","0","",,NA,"67.5","2",NA,"","9","",,NA,"86.0","3.9","3065997"
"TAWATINAW AGCM","54.300","-113.520","AB","15.0","1",NA,"26.4","1","4.0","0","",,NA,"105.5","1",NA,"","12","",,NA,"92.9","4.8","3066367"
"WHITECOURT A","54.144","-115.787","AB","",,NA,"25.5","2","",,"",,NA,"",,NA,"","","",,NA,"","","3067373"
"WILLOW CREEK 1","53.386","-118.348","AB","9.9","5",NA,"27.4","5","-3.7","0","",,NA,"78.9","5",NA,"","6","",,NA,"202.9","0.1","306GE70"
"BEAVERLODGE RCS","55.197","-119.396","AB","13.6","0",NA,"28.2","0","2.2","0","",,NA,"61.3","0",NA,"","8","",,NA,"137.1","5.5","3070600"
"BROWNVALE AGCM","56.118","-117.886","AB","14.5","7",NA,"27.7","5","2.0","4","",,NA,"35.5","9",NA,"","5","",,NA,"84.3","2.9","3070800"
"EAGLESHAM AGCM","55.808","-117.887","AB","15.6","0",NA,"29.6","0","2.9","0","",,NA,"33.7","0",NA,"","6","",,NA,"85.5","14.9","3072151"
"FAIRVIEW AGDM","56.081","-118.439","AB","14.5","0",NA,"27.8","0","2.4","0","",,NA,"53.7","1",NA,"","6","",,NA,"116.4","10.1","3072525"
"FORT CHIPEWYAN","58.767","-111.117","AB","13.9","6",NA,"29.6","6","-0.4","6","",,NA,"23.5","6",NA,"","9","",,NA,"101.7","3.3","3072655"
"FORT CHIPEWYAN RCS","58.767","-111.117","AB","14.3","0",NA,"30.4","0","-0.5","0","",,NA,"24.1","0",NA,"","9","",,NA,"117.5","6.7","3072659"
"FORT VERMILION","58.382","-116.040","AB","15.8","2",NA,"28.7","2","2.9","1","",,NA,"106.0","2",NA,"","8","",,NA,"72.9","12.6","3072723"
"GRANDE PRAIRIE A","55.180","-118.885","AB","14.4","0",NA,"28.6","0","2.9","0","0.0","0",NA,"39.0","0",NA,"","12","",,NA,"114.1","6.5","3072921"
"HAWK HILLS AGCM","57.265","-117.298","AB","15.1","0",NA,"30.0","0","2.1","0","",,NA,"52.6","0",NA,"","10","",,NA,"95.1","8.1","3073071"
"HIGH LEVEL","58.622","-117.165","AB","14.4","7",NA,"27.6","7","1.1","7","",,NA,"72.8","7",NA,"","9","",,NA,"88.0","5.4","3073140"
"HIGH LEVEL A","58.621","-117.165","AB","14.8","0","0.5","27.5","0","1.5","0","0.0","0","0.0","104.4","0","203.0","0.0","17","","",NA,"103.8","7.6","3073146"
"JEAN COTE AGCM","55.913","-117.120","AB","15.1","0",NA,"28.2","0","3.4","0","",,NA,"45.5","0",NA,"","10","",,NA,"99.2","10.7","3073535"
"LA CRETE AGCM","58.172","-116.343","AB","15.9","0",NA,"29.0","0","3.7","0","",,NA,"82.6","0",NA,"","11","",,NA,"76.1","14.0","3073730"
"LA GLACE AGCM","55.422","-119.255","AB","13.4","0",NA,"27.0","0","0.5","0","",,NA,"53.2","0",NA,"","8","",,NA,"140.2","2.6","3073740"
"MANNING AGDM","56.974","-117.451","AB","14.7","6",NA,"30.4","3","0.3","5","",,NA,"",,NA,"","","",,NA,"86.2","7.6","3074190"
"CLEARDALE AGDM","56.314","-119.745","AB","13.6","0",NA,"28.2","0","0.4","0","",,NA,"62.9","0",NA,"","11","",,NA,"138.7","6.0","3074935"
"PEACE RIVER A","56.227","-117.448","AB","15.0","0",NA,"28.7","0","2.0","0","0.0","0",NA,"47.4","0",NA,"","9","",,NA,"99.0","8.1","3075041"
"PEORIA AGDM","55.621","-118.293","AB","13.9","6",NA,"28.2","5","0.3","1","",,NA,"46.4","6",NA,"","6","",,NA,"102.8","3.5","3075160"
"RED EARTH","56.552","-115.278","AB","14.5","3",NA,"27.6","3","1.1","0","",,NA,"70.8","3",NA,"","12","",,NA,"98.9","4.2","3075488"
"RYCROFT AGCM","55.777","-118.668","AB","15.0","5",NA,"30.4","4","2.2","2","",,NA,"40.8","7",NA,"","7","",,NA,"85.0","8.9","3075601"
"SAVANNA AGCM","56.076","-119.345","AB","14.4","5",NA,"27.8","5","4.5","1","",,NA,"55.6","6",NA,"","4","",,NA,"96.2","5.5","3075770"
"SIMONETTE","54.425","-117.741","AB","14.2","11","1.6","28.0","6","4.0","6","0.0","6",NA,"133.4","6",NA,"0.0","10","","",NA,"73.5","2.0","3075937"
"SPIRIT RIVER AUTO STATION","55.695","-119.230","AB","13.1","3",NA,"25.8","2","4.0","2","",,NA,"42.4","6",NA,"","6","",,NA,"136.4","3.6","3076069"
"TEEPEE CREEK AGCM","55.352","-118.408","AB","14.4","5",NA,"28.4","3","1.3","4","",,NA,"29.0","6",NA,"","7","",,NA,"95.0","4.1","3076366"
"VALLEYVIEW AGDM","55.098","-117.199","AB","14.4","7",NA,"29.0","7","2.3","0","",,NA,"40.1","7",NA,"","7","",,NA,"86.4","3.2","3076680"
"GARDEN RIVER","58.711","-113.866","AB","15.3","0",NA,"32.6","0","0.4","0","",,NA,"41.2","1",NA,"","8","",,NA,"90.3","10.1","307KPFP"
"COLD LAKE A","54.417","-110.283","AB","15.2","0","0.2","27.4","0","3.2","0","0.0","0",NA,"78.6","0","107.0","0.0","11","",,NA,"89.2","4.2","3081680"
"DUPRE AGCM","54.367","-110.868","AB","14.6","0",NA,"26.0","0","1.8","0","",,NA,"120.3","0",NA,"","13","",,NA,"104.5","1.0","3081690"
