"Environment and Climate Change Canada"
"Monthly Values for May - 2018"

"Legend"
"Stn_Name","Station Name"
"Lat","Latitude (North + , degrees)"
"Long","Longitude (West - , degrees)"
"Prov","Province"
"Tm","Mean Temperature (°C)"
"DwTm","Days without Valid Mean Temperature"
"D","Mean Temperature difference from Normal (1981-2010) (°C)"
"Tx","Highest Monthly Maximum Temperature (°C)"
"DwTx","Days without Valid Maximum Temperature"
"Tn","Lowest Monthly Minimum Temperature (°C)"
"DwTn","Days without Valid Minimum Temperature"
"S","Snowfall (cm)"
"DwS","Days without Valid Snowfall"
"S%N","Percent of Normal (1981-2010) Snowfall"
"P","Total Precipitation (mm)"
"DwP","Days without Valid Precipitation"
"P%N","Percent of Normal (1981-2010) Precipitation"
"S_G","Snow on the ground at the end of the month (cm)"
"Pd","Number of days with Precipitation 1.0 mm or more"
"BS","Bright Sunshine (hours)"
"DwBS","Days without Valid Bright Sunshine"
"BS%","Percent of Normal (1981-2010) Bright Sunshine"
"HDD","Degree Days below 18 °C"
"CDD","Degree Days above 18 °C"
"Clim_ID","Climate Identifier"
"NA","Not Available"

"Stn_Name","Lat","Long","Prov","Tm","DwTm","D","Tx","DwTx","Tn","DwTn","S","DwS","S%N","P","DwP","P%N","S_G","Pd","BS","DwBS","BS%","HDD","CDD","Clim_ID"
"CALGARY INT'L CS","51.109","-114.000","AB","14.0","1",NA,"29.3","1","-1.0","1","",,NA,"26.7","1",NA,"","6","",,NA,"124.8","4.9","3031094"
"CARDSTON","49.201","-113.286","AB","13.8","0",NA,"27.7","0","0.5","0","",,NA,"42.5","0",NA,"","9","",,NA,"137.5","6.2","3031322"
"CARWAY","49.001","-113.376","AB","12.3","0",NA,"25.2","0","0.8","0","",,NA,"44.6","0",NA,"","8","",,NA,"178.3","0.1","3031402"
"CHAMPION AGDM","50.282","-113.350","AB","13.9","0",NA,"30.9","0","-2.3","0","",,NA,"17.4","1",NA,"","4","",,NA,"133.0","4.8","3031480"
"CLARESHOLM","50.004","-113.639","AB","13.7","0",NA,"29.9","0","-1.6","0","",,NA,"26.1","0",NA,"","5","",,NA,"135.2","2.3","3031640"
"COP UPPER","51.076","-114.222","AB","14.1","0",NA,"29.6","0","0.7","0","",,NA,"35.8","0",NA,"","5","",,NA,"128.7","8.0","3031875"
"ENCHANT AGDM","50.183","-112.433","AB","15.1","0",NA,"31.5","0","0.1","0","",,NA,"19.9","1",NA,"","4","",,NA,"103.8","15.2","3032422"
"ETZIKOM AGCM","49.553","-111.054","AB","14.8","0",NA,"30.6","0","-0.8","0","",,NA,"23.0","0",NA,"","5","",,NA,"109.9","10.2","3032450"
"FINCASTLE AGDM","49.800","-112.033","AB","15.5","1",NA,"30.9","1","0.0","0","",,NA,"25.5","3",NA,"","6","",,NA,"92.3","15.9","3032550"
"FOREMOST AGDM","49.483","-111.486","AB","13.9","4",NA,"29.6","4","-1.1","1","",,NA,"24.4","3",NA,"","5","",,NA,"119.7","9.3","3032642"
"FORT MACLEOD AGCM","49.786","-113.379","AB","14.0","1",NA,"29.2","1","-1.1","1","",,NA,"22.5","18",NA,"","5","",,NA,"121.7","3.0","3032683"
"GLEICHEN AGCM","50.934","-112.941","AB","14.1","0",NA,"30.9","0","0.0","0","",,NA,"8.8","1",NA,"","2","",,NA,"128.7","6.7","3032801"
"GRASSY LAKE","49.874","-111.733","AB","15.0","13",NA,"31.2","8","1.6","12","",,NA,"26.0","16",NA,"","5","",,NA,"63.9","9.1","3032927"
"IRON SPRINGS AGDM","49.900","-112.733","AB","14.3","7",NA,"28.9","5","-0.6","3","",,NA,"27.2","7",NA,"","6","",,NA,"93.3","3.7","3033498"
"PRIDDIS OBSERVATORY","50.869","-114.292","AB","14.2","16",NA,"27.7","16","3.5","16","",,NA,"",,NA,"","","",,NA,"59.1","2.8","3033505"
"IRVINE AGCM","49.989","-110.261","AB","15.2","0",NA,"30.8","0","-0.2","0","",,NA,"25.2","1",NA,"","5","",,NA,"106.9","19.4","3033550"
"KEOMA AGCM","51.191","-113.631","AB","14.7","14",NA,"30.4","14","0.2","14","",,NA,"22.7","17",NA,"","3","",,NA,"57.7","1.9","3033620"
"LATHOM AGCM","50.600","-112.299","AB","16.3","13",NA,"31.7","13","-0.2","13","",,NA,"9.8","14",NA,"","2","",,NA,"41.0","9.8","3033770"
"LETHBRIDGE","49.630","-112.799","AB","14.2","6",NA,"29.8","6","-2.1","5","",,NA,"25.1","7",NA,"","5","",,NA,"102.2","7.2","3033875"
"LETHBRIDGE AGTECH AGCM","49.647","-112.763","AB","16.2","13",NA,"30.3","13","2.6","13","",,NA,"19.8","17",NA,"","3","",,NA,"44.4","11.9","3033877"
"LETHBRIDGE CDA","49.695","-112.768","AB","",,NA,"",,"",,"",,NA,"32.8","0",NA,"0.0","4","",,NA,"","","3033890"
"LETHBRIDGE DEMO FARM AGDM","49.683","-112.750","AB","14.6","0",NA,"29.9","0","-1.0","0","",,NA,"23.2","4",NA,"","6","",,NA,"113.9","9.5","3033897"
"MEDICINE HAT","50.019","-110.721","AB","16.1","8",NA,"31.5","8","-0.8","8","",,NA,"2.8","8",NA,"","2","",,NA,"58.9","14.8","3034479"
"MEDICINE HAT RCS","50.025","-110.717","AB","15.7","0",NA,"31.5","0","-0.7","0","",,NA,"19.8","0",NA,"","5","",,NA,"93.4","22.9","3034485"
"MOSSLEIGH AGCM","50.673","-113.349","AB","13.8","0",NA,"31.1","0","-1.2","0","",,NA,"20.3","2",NA,"","6","",,NA,"134.6","4.8","3034577"
"NIER AGDM","51.369","-114.099","AB","12.1","6",NA,"27.5","3","0.7","5","",,NA,"9.0","8",NA,"","4","",,NA,"148.0","0.3","3034795"
"PINCHER CREEK","49.521","-113.997","AB","11.7","15",NA,"27.4","13","0.4","12","",,NA,"31.2","17",NA,"","4","",,NA,"101.4","0.1","3035198"
"PINCHER CREEK CLIMATE","49.522","-114.005","AB","12.8","1",NA,"27.2","1","0.1","1","",,NA,"55.0","1",NA,"","6","",,NA,"156.1","0.4","3035208"
"QUEENSTOWN","50.606","-112.983","AB","13.2","0","2.5","31.0","0","-1.0","0","0.0","0","0.0","27.5","0","47.0","0.0","4","","",NA,"153.8","3.6","3035340"
"QUEENSTOWN","50.598","-112.803","AB","14.7","2",NA,"31.4","1","0.6","1","",,NA,"10.8","2",NA,"","3","",,NA,"110.3","14.4","3035342"
"RAINIER AGCM","50.367","-112.117","AB","16.4","13",NA,"31.8","13","0.8","13","",,NA,"16.0","15",NA,"","2","",,NA,"38.8","9.3","3035355"
"RALSTON AGCM","50.099","-111.213","AB","17.0","13",NA,"31.4","13","2.5","13","",,NA,"15.8","14",NA,"","6","",,NA,"36.8","18.6","3035362"
"RAYMOND AGDM","49.483","-112.683","AB","14.3","4",NA,"29.7","3","0.2","1","",,NA,"26.6","7",NA,"","6","",,NA,"109.1","8.3","3035422"
"ROLLING HILLS AGCM","50.265","-111.701","AB","14.5","0",NA,"31.6","0","-0.9","0","",,NA,"20.8","0",NA,"","4","",,NA,"118.2","10.1","3035530"
"ROSEMARY AGDM","50.833","-112.050","AB","14.1","0",NA,"31.2","0","-2.2","0","",,NA,"13.3","0",NA,"","3","",,NA,"126.0","4.6","3035650"
"SEVEN PERSONS AGDM","49.917","-110.917","AB","15.0","0",NA,"30.7","0","-1.0","0","",,NA,"23.6","4",NA,"","8","",,NA,"108.0","13.8","3035845"
"SOCIAL PLAINS AGCM","50.732","-110.215","AB","16.7","13",NA,"31.3","13","2.7","13","",,NA,"17.0","13",NA,"","3","",,NA,"41.3","18.1","3036040"
"STANDARD AGCM","51.228","-112.982","AB","15.4","1",NA,"30.5","1","2.2","1","",,NA,"4.3","7",NA,"","2","",,NA,"93.5","15.5","3036086"
"STAVELY AAFC","50.183","-113.883","AB","13.4","0",NA,"26.9","0","1.9","0","",,NA,"45.1","0",NA,"","5","",,NA,"150.0","6.5","3036099"
"STRATHMORE AGDM","51.033","-113.283","AB","14.8","3",NA,"29.6","3","-0.8","3","",,NA,"9.8","9",NA,"","2","",,NA,"97.0","7.5","3036205"
"TABER","49.792","-112.124","AB","15.9","14",NA,"32.0","10","0.5","9","0.0","9",NA,"22.1","9",NA,"0.0","6","","",NA,"46.0","9.9","3036360"
"TIDE LAKE AGCM","50.456","-111.321","AB","16.8","13",NA,"31.8","13","3.0","13","",,NA,"23.5","13",NA,"","3","",,NA,"38.3","16.4","3036485"
"TRAVERS AGCM","50.304","-112.863","AB","15.0","0",NA,"31.0","0","0.0","0","",,NA,"16.4","1",NA,"","6","",,NA,"110.3","18.8","3036500"
"VAUXHALL CDA CS","50.050","-112.133","AB","15.0","0",NA,"31.1","0","0.0","0","",,NA,"",,NA,"","","",,NA,"104.1","11.9","3036682"
"WRENTHAM AGDM","49.500","-112.117","AB","14.5","9",NA,"29.8","8","-0.3","4","",,NA,"26.9","11",NA,"","4","",,NA,"85.6","8.0","3037675"
"OKOTOKS","50.729","-113.961","AB","14.2","0","4.4","31.0","0","0.0","0","0.0","0","0.0","40.0","0","57.0","0.0","6","","",NA,"126.1","7.7","303M9JM"
"PICTURE BUTTE WEST","49.871","-112.788","AB","14.3","2",NA,"31.5","1","-1.0","1","0.0","1",NA,"45.4","1",NA,"0.0","4","","",NA,"115.6","8.1","303N1G3"
"DEL BONITA AGDM","49.050","-112.817","AB","12.1","0",NA,"25.8","0","-1.1","0","",,NA,"32.7","0",NA,"","5","",,NA,"182.8","0.0","3042045"
"MANYBERRIES AGCM","49.364","-110.678","AB","13.9","0",NA,"29.4","0","-1.7","0","",,NA,"33.0","2",NA,"","8","",,NA,"131.2","4.2","3044203"
"MASINASIN AGDM","49.137","-111.652","AB","14.3","6",NA,"29.5","6","-0.6","0","",,NA,"41.0","6",NA,"","6","",,NA,"102.7","9.0","3044232"
"MILK RIVER","49.133","-112.050","AB","13.9","1",NA,"29.7","1","-2.2","1","",,NA,"50.0","1",NA,"","5","",,NA,"126.4","3.2","3044533"
"ONEFOUR CDA","49.117","-110.467","AB","14.8","0",NA,"29.1","0","1.2","0","",,NA,"40.0","0",NA,"","3","",,NA,"108.0","8.6","3044923"
"PAKOWKI LAKE AGCM","49.225","-111.126","AB","15.0","0",NA,"29.6","0","0.0","0","",,NA,"35.5","4",NA,"","5","",,NA,"109.0","15.2","3045000"
"PINHORN AGCM","49.029","-111.025","AB","15.4","12",NA,"28.1","12","3.5","12","",,NA,"39.9","13",NA,"","3","",,NA,"58.2","8.5","3045100"
"WARNER AGCM","49.283","-112.160","AB","15.8","13",NA,"30.2","13","3.3","13","",,NA,"25.4","13",NA,"","3","",,NA,"51.8","12.4","3046951"
"BANFF CS","51.193","-115.552","AB","10.5","0",NA,"24.6","0","-3.0","0","",,NA,"49.5","0",NA,"","6","",,NA,"233.8","0.0","3050519"
"BEAVER MINES","49.468","-114.175","AB","12.3","1",NA,"25.5","0","0.2","1","",,NA,"51.8","1",NA,"","5","",,NA,"173.0","0.6","3050602"
"BOW VALLEY","51.083","-115.067","AB","11.9","0",NA,"26.2","0","-3.3","0","",,NA,"67.9","0",NA,"","9","",,NA,"188.0","0.0","3050778"
"CROWSNEST","49.628","-114.482","AB","10.5","0",NA,"26.3","0","-4.0","0","",,NA,"20.6","10",NA,"","5","",,NA,"232.6","0.0","3051R4R"
"JASPER WARDEN","52.926","-118.030","AB","12.0","7",NA,"28.5","6","-2.9","3","",,NA,"9.2","7",NA,"","2","",,NA,"143.9","0.0","3053536"
"KANANASKIS","51.028","-115.035","AB","11.2","0","3.4","28.5","0","-2.5","0","0.0","0","0.0","71.2","0","80.0","0.0","9","","",NA,"212.3","0.0","3053600"
"KANANASKIS POCATERRA","50.713","-115.120","AB","",,"","23.0","29","2.0","29","0.0","29",NA,"4.3","29",NA,"0.0","1","","",NA,"","","3053604"
"NORDEGG CS","52.492","-116.040","AB","10.6","0",NA,"26.7","0","-3.2","0","",,NA,"26.5","0",NA,"","4","",,NA,"230.6","0.0","3054843"
"PEKISKO","50.368","-114.416","AB","10.6","4",NA,"27.5","3","-2.9","1","",,NA,"34.6","4",NA,"","6","",,NA,"201.1","0.0","3055119"
"WATERTON PARK GATE","49.131","-113.809","AB","12.9","0",NA,"25.5","0","-1.4","0","",,NA,"50.9","0",NA,"","7","",,NA,"161.4","2.7","3056214"
"NAKISKA RIDGETOP","50.943","-115.190","AB","5.6","0",NA,"15.0","0","-4.7","0","",,NA,"",,NA,"","","",,NA,"384.3","0.0","305MGFF"
"ATHABASCA AGCM","54.635","-113.382","AB","14.4","0",NA,"29.4","0","-1.2","0","",,NA,"17.5","2",NA,"","5","",,NA,"118.4","5.8","3060330"
"ATMORE AGDM","54.782","-112.825","AB","12.9","17",NA,"29.9","12","-3.5","10","",,NA,"5.6","18",NA,"","1","",,NA,"71.0","0.0","3060406"
"BARRHEAD CS","54.095","-114.448","AB","14.4","1",NA,"30.3","1","-1.5","0","",,NA,"9.8","1",NA,"","2","",,NA,"112.1","4.1","3060535"
"BRULE BLACK CAT","53.350","-117.867","AB","11.4","4","3.6","27.5","3","-2.0","2","0.0","2",NA,"31.2","2",NA,"0.0","7","","",NA,"177.7","0.0","3060903"
"CAMPSIE AUTO","54.131","-114.678","AB","13.6","2",NA,"29.5","2","-1.8","0","",,NA,"4.1","3",NA,"","1","",,NA,"126.3","0.0","3061201"
"CARROT CREEK","53.623","-115.894","AB","12.8","13",NA,"28.4","13","-2.2","13","",,NA,"24.5","13",NA,"","6","",,NA,"94.4","0.0","3061350"
"DAPP AGDM","54.317","-113.950","AB","13.4","3",NA,"30.1","3","-2.3","0","",,NA,"9.3","3",NA,"","2","",,NA,"129.8","1.9","3061975"
"EDSON","53.579","-116.465","AB","11.6","7",NA,"28.6","7","-2.4","7","",,NA,"28.1","7",NA,"","7","",,NA,"154.6","0.0","3062239"
"EDSON CLIMATE","53.580","-116.453","AB","12.0","0",NA,"28.8","0","-1.8","0","",,NA,"26.1","0",NA,"","7","",,NA,"184.5","0.0","3062246"
"ENTWISTLE","53.600","-114.983","AB","14.0","1","3.7","30.0","1","0.0","1","0.0","1",NA,"21.2","1",NA,"0.0","8","","",NA,"124.5","3.6","3062451"
"EVANSBURG2 AGCM","53.614","-115.062","AB","12.4","0",NA,"29.0","0","-3.5","0","",,NA,"25.9","0",NA,"","5","",,NA,"174.7","0.0","3062476"
"FORT ASSINIBOINE AGCM","54.410","-114.769","AB","13.9","9",NA,"29.2","8","-1.6","3","",,NA,"7.2","9",NA,"","4","",,NA,"90.8","1.6","3062660"
"FORT MCMURRAY CS","56.651","-111.213","AB","13.9","0",NA,"32.8","0","-0.2","0","",,NA,"4.5","0",NA,"","1","",,NA,"138.2","10.4","3062696"
"FORT MCMURRAY A","56.653","-111.223","AB","14.0","0",NA,"32.5","0","-0.1","0","",,NA,"4.5","0",NA,"","1","",,NA,"136.3","11.4","3062697"
"HENDRICKSON CREEK","53.795","-118.447","AB","7.8","1",NA,"27.0","1","-5.4","0","",,NA,"",,NA,"","","",,NA,"306.0","0.0","3063135"
"ISLAND LAKE SOUTH","54.821","-113.543","AB","14.0","0",NA,"28.8","0","0.6","0","",,NA,"16.1","0",NA,"","5","",,NA,"128.4","3.4","3063600"
"KINIKINIK","54.563","-112.981","AB","15.7","13",NA,"29.6","13","1.7","13","",,NA,"13.0","14",NA,"","3","",,NA,"51.6","9.4","3063640"
"LAC LA BICHE CLIMATE","54.769","-112.024","AB","14.6","2",NA,"29.7","2","-1.7","2","",,NA,"6.0","2",NA,"","3","",,NA,"104.3","6.2","3063686"
"MILDRED LAKE","57.041","-111.559","AB","14.6","3",NA,"33.1","3","-0.1","2","",,NA,"10.6","3",NA,"","2","",,NA,"114.2","18.4","3064528"
"PLEASANT VIEW","54.964","-113.321","AB","15.2","13",NA,"29.2","13","-0.4","13","",,NA,"16.9","14",NA,"","4","",,NA,"56.1","5.3","3065200"
"RICH LAKE AGDM","54.500","-111.700","AB","13.1","3",NA,"28.8","3","-3.3","3","",,NA,"14.2","4",NA,"","3","",,NA,"139.1","0.8","3065475"
"ISPAS","53.851","-111.835","AB","15.8","14",NA,"29.7","14","4.5","14","",,NA,"16.4","15",NA,"","4","",,NA,"45.9","8.9","3065712"
"SLAVE LAKE","55.293","-114.777","AB","11.0","9",NA,"24.2","9","-1.2","9","",,NA,"6.2","9",NA,"","2","",,NA,"154.8","0.0","3065995"
"SLAVE LAKE RCS","55.293","-114.777","AB","11.9","1",NA,"29.9","1","-1.5","0","",,NA,"11.3","1",NA,"","4","",,NA,"188.5","4.4","3065997"
"TAWATINAW AGCM","54.300","-113.520","AB","14.5","6",NA,"28.7","6","-2.0","0","",,NA,"10.1","6",NA,"","4","",,NA,"93.9","7.2","3066367"
"WHITECOURT A","54.144","-115.787","AB","",,NA,"28.4","0","",,"",,NA,"",,NA,"","","",,NA,"","","3067373"
"WILLOW CREEK 1","53.386","-118.348","AB","8.9","5",NA,"26.7","5","-4.9","3","",,NA,"24.2","5",NA,"","4","",,NA,"236.2","0.0","306GE70"
"BALLATER AGCM","55.577","-117.236","AB","14.7","13",NA,"32.0","13","1.6","13","",,NA,"11.0","13",NA,"","4","",,NA,"64.9","4.6","3070495"
"BEAVERLODGE RCS","55.197","-119.396","AB","13.4","0",NA,"29.3","0","-1.3","0","",,NA,"5.2","0",NA,"","2","",,NA,"145.7","2.5","3070600"
"BROWNVALE AGCM","56.118","-117.886","AB","13.8","4",NA,"31.4","3","0.1","1","",,NA,"7.1","13",NA,"","2","",,NA,"116.2","3.3","3070800"
"CLEAR HILLS AGCM","56.529","-117.933","AB","13.6","13",NA,"31.1","13","1.2","13","",,NA,"2.0","26",NA,"","1","",,NA,"80.3","1.9","3071661"
"DEADWOOD AGCM","56.715","-117.543","AB","14.7","13",NA,"31.9","13","1.9","13","",,NA,"0.8","14",NA,"","0","",,NA,"63.8","4.9","3071957"
"EAGLESHAM AGCM","55.808","-117.887","AB","14.2","0",NA,"31.7","0","0.6","0","",,NA,"2.3","1",NA,"","1","",,NA,"121.5","3.9","3072151"
"FAIRVIEW AGDM","56.081","-118.439","AB","13.7","0",NA,"31.7","0","-0.4","0","",,NA,"6.8","5",NA,"","1","",,NA,"137.7","5.7","3072525"
"FORT CHIPEWYAN","58.767","-111.117","AB","11.0","10",NA,"32.0","10","-5.7","10","",,NA,"8.4","10",NA,"","2","",,NA,"155.5","8.9","3072655"
"FORT CHIPEWYAN RCS","58.767","-111.117","AB","10.7","2",NA,"32.4","2","-6.5","2","",,NA,"19.6","2",NA,"","4","",,NA,"219.9","9.0","3072659"
"FORT VERMILION","58.382","-116.040","AB","14.9","4",NA,"30.8","4","-2.8","0","",,NA,"6.8","4",NA,"","2","",,NA,"99.2","14.5","3072723"
"GRANDE PRAIRIE A","55.180","-118.885","AB","13.7","1",NA,"29.6","0","0.2","1","0.0","0",NA,"5.8","0",NA,"","3","",,NA,"131.6","1.7","3072921"
"HAWK HILLS AGCM","57.265","-117.298","AB","13.6","0",NA,"32.6","0","-4.8","0","",,NA,"1.5","0",NA,"","1","",,NA,"147.4","9.5","3073071"
"HIGH LEVEL","58.622","-117.165","AB","12.8","0",NA,"29.0","0","-4.5","0","",,NA,"5.1","0",NA,"","2","",,NA,"169.8","8.0","3073140"
"HIGH LEVEL A","58.621","-117.165","AB","13.0","0","3.9","29.0","0","-4.5","0","0.0","0","0.0","6.8","0","19.0","0.0","3","","",NA,"164.6","9.2","3073146"
"JEAN COTE AGCM","55.913","-117.120","AB","13.7","0",NA,"31.1","0","0.0","0","",,NA,"12.5","1",NA,"","4","",,NA,"142.0","7.9","3073535"
"KEG RIVER AGCM","57.788","-117.677","AB","14.5","13",NA,"31.1","13","-2.1","13","",,NA,"0.0","24",NA,"","0","",,NA,"68.9","6.0","3073644"
"LA CRETE AGCM","58.172","-116.343","AB","15.1","3",NA,"31.7","3","1.1","3","",,NA,"7.9","3",NA,"","3","",,NA,"100.4","20.3","3073730"
"LA GLACE AGCM","55.422","-119.255","AB","12.5","0",NA,"29.7","0","-2.1","0","",,NA,"13.3","1",NA,"","4","",,NA,"171.9","2.5","3073740"
"CLEARDALE AGDM","56.314","-119.745","AB","13.2","2",NA,"30.0","2","-2.9","0","",,NA,"10.8","3",NA,"","5","",,NA,"140.8","1.1","3074935"
"PEACE RIVER A","56.227","-117.448","AB","13.8","0",NA,"31.5","0","-0.9","0","0.0","0",NA,"6.4","0",NA,"","2","",,NA,"134.7","4.3","3075041"
"PEORIA AGDM","55.621","-118.293","AB","13.5","3",NA,"30.5","3","0.6","0","",,NA,"4.6","3",NA,"","2","",,NA,"127.2","1.8","3075160"
"RED EARTH","56.552","-115.278","AB","14.0","3",NA,"32.5","3","-3.4","2","",,NA,"12.0","3",NA,"","3","",,NA,"117.8","6.6","3075488"
"ROCKY LANE AGCM","58.452","-116.481","AB","15.0","13",NA,"30.8","13","0.1","13","",,NA,"6.7","14",NA,"","4","",,NA,"64.7","11.3","3075550"
"RYCROFT AGCM","55.777","-118.668","AB","14.0","2",NA,"31.5","2","0.4","0","",,NA,"5.0","3",NA,"","3","",,NA,"118.9","2.4","3075601"
"SAVANNA AGCM","56.076","-119.345","AB","13.2","3",NA,"27.1","3","1.0","1","",,NA,"10.4","5",NA,"","2","",,NA,"136.9","1.4","3075770"
"SWEETGRASS LANDING","58.853","-111.997","AB","",,NA,"",,"",,"",,NA,"9.0","18",NA,"","2","",,NA,"","","3076330"
"TEEPEE CREEK AGCM","55.352","-118.408","AB","13.4","0",NA,"31.2","0","0.0","0","",,NA,"6.5","6",NA,"","1","",,NA,"146.2","2.6","3076366"
"TOMPKINS LANDING AGCM","58.021","-116.848","AB","15.7","13",NA,"31.1","13","-0.2","13","",,NA,"7.6","20",NA,"","2","",,NA,"54.9","13.2","3076530"
"VALLEYVIEW AGDM","55.098","-117.199","AB","13.4","0",NA,"31.1","0","0.3","0","",,NA,"12.1","2",NA,"","3","",,NA,"145.5","4.4","3076680"
"COLD LAKE A","54.417","-110.283","AB","14.2","0","3.8","30.6","0","-1.4","0","0.0","0","0.0","19.9","0","49.0","","6","",,NA,"125.7","6.8","3081680"
"DUPRE AGCM","54.367","-110.868","AB","13.5","0",NA,"30.0","0","-3.4","0","",,NA,"20.8","1",NA,"","5","",,NA,"141.9","3.2","3081690"
